T(sec)	Sa(cm/s2)
14.87	80.5798
14.88	78.276
14.89	76.3974
14.9	76.1071
14.91	76.1185
14.92	74.5452
14.93	70.8766
14.94	66.0169
14.95	61.1623
14.96	57.3622
14.97	55.8511
14.98	57.8046
14.99	63.2582
15	70.6551
15.01	78.0189
15.02	84.5176
15.03	90.4812
15.04	96.0442
15.05	100.5065
15.06	103.2181
15.07	104.2662
15.08	103.7568
15.09	101.2576
15.1	96.9475
15.11	92.7413
15.12	90.9234
15.13	91.6559
15.14	92.9075
15.15	92.8597
15.16	91.3578
15.17	89.1395
15.18	87.0158
15.19	85.8319
15.2	85.5378
15.21	83.9274
15.22	78.2664
15.23	69.156
15.24	60.9196
15.25	56.6291
15.26	54.283
15.27	49.78
15.28	42.4378
15.29	35.2756
15.3	30.4561
15.31	26.8843
15.32	22.4587
15.33	16.6199
15.34	10.1009
15.35	3.7537
15.36	-1.6614
15.37	-5.6505
15.38	-8.5108
15.39	-10.8226
15.4	-12.1924
15.41	-11.5378
15.42	-8.9597
15.43	-6.3874
15.44	-6.0763
15.45	-9.34
15.46	-16.7584
15.47	-28.1503
15.48	-41.6803
15.49	-54.3004
15.5	-64.2537
15.51	-72.565
15.52	-81.2173
15.53	-90.3447
15.54	-97.9988
15.55	-102.3394
15.56	-103.4289
15.57	-103.1554
15.58	-103.8271
15.59	-106.3716
15.6	-109.3686
15.61	-110.346
15.62	-108.7045
15.63	-106.9024
15.64	-107.8818
15.65	-111.6089
15.66	-115.1563
15.67	-116.1736
15.68	-115.2281
15.69	-114.4595
15.7	-114.972
15.71	-116.1684
15.72	-116.7614
15.73	-115.4655
15.74	-111.2456
15.75	-104.0537
15.76	-95.2404
15.77	-86.2766
15.78	-77.1549
15.79	-67.1404
15.8	-57.0873
15.81	-49.6101
15.82	-46.5488
15.83	-47.6597
15.84	-52.3876
15.85	-61.1313
15.86	-73.3168
15.87	-85.7158
15.88	-94.7691
15.89	-99.8769
15.9	-102.497
15.91	-102.6644
15.92	-98.6122
15.93	-89.5355
15.94	-76.4545
15.95	-60.4624
15.96	-42.6091
15.97	-25.6327
15.98	-12.822
15.99	-4.084
16	4.3641
16.01	15.1708
16.02	27.1236
16.03	38.4764
16.04	50.0172
16.05	62.4215
16.06	73.1207
16.07	79.2404
16.08	82.3816
16.09	87.1356
16.1	95.3721
16.11	105.0998
16.12	114.7368
16.13	124.9638
16.14	135.3137
16.15	141.9314
16.16	140.8707
16.17	132.1839
16.18	118.984
16.19	103.3519
16.2	84.8342
16.21	62.6488
16.22	37.8655
16.23	13.1658
16.24	-8.4563
16.25	-24.3368
16.26	-32.6715
16.27	-33.7951
16.28	-30.8182
16.29	-27.783
16.3	-26.8198
16.31	-27.9253
16.32	-31.3837
16.33	-38.5502
16.34	-49.5671
16.35	-62.5606
16.36	-76.7596
16.37	-94.07
16.38	-114.7011
16.39	-133.1397
16.4	-142.5332
16.41	-142.55
16.42	-138.9453
16.43	-135.5012
16.44	-130.85
16.45	-123.8608
16.46	-117.1267
16.47	-112.8686
16.48	-109.5251
16.49	-105.1235
16.5	-100.4512
16.51	-95.9251
16.52	-88.5955
16.53	-75.7283
16.54	-58.9462
16.55	-41.7457
16.56	-25.2518
16.57	-9.3503
16.58	4.6216
16.59	15.7371
16.6	25.6187
16.61	34.9547
16.62	39.8362
16.63	35.4735
16.64	22.2946
16.65	5.0876
16.66	-12.3354
16.67	-28.2836
16.68	-40.809
16.69	-48.1466
16.7	-50.6932
16.71	-49.4323
16.72	-43.4303
16.73	-31.4689
16.74	-14.496
16.75	5.8828
16.76	28.6495
16.77	50.4112
16.78	65.1394
16.79	71.1793
16.8	74.6995
16.81	80.8263
16.82	85.0182
16.83	79.6421
16.84	65.6952
16.85	50.3307
16.86	35.4945
16.87	18.1433
16.88	0.6083
16.89	-9.1249
16.9	-8.4844
16.91	-2.6495
16.92	5.8373
16.93	20.792
16.94	42.9173
16.95	65.2642
16.96	82.2255
16.97	95.6112
16.98	107.7026
16.99	115.7053
17	118.137
17.01	120.0703
17.02	126.4344
17.03	135.6251
17.04	144.7828
17.05	155.5325
17.06	168.67
17.07	178.5565
17.08	179.2382
17.09	171.6623
17.1	158.5455
17.11	136.6701
17.12	101.7733
17.13	58.0595
17.14	15.5023
17.15	-20.5253
17.16	-50.6009
17.17	-74.3756
17.18	-89.3998
17.19	-96.174
17.2	-98.2094
17.21	-97.0182
17.22	-91.8083
17.23	-83.3997
17.24	-73.7003
17.25	-62.3124
17.26	-48.4051
17.27	-34.4247
17.28	-22.4157
17.29	-8.049
17.3	15.0275
17.31	44.7923
17.32	71.1775
17.33	87.8999
17.34	98.4555
17.35	109.2074
17.36	122.1322
17.37	136.3171
17.38	151.273
17.39	165.7851
17.4	177.5591
17.41	186.8613
17.42	196.9758
17.43	208.2105
17.44	214.7365
17.45	210.772
17.46	197.6054
17.47	181.2336
17.48	164.8733
17.49	147.4018
17.5	128.4025
17.51	110.9864
17.52	98.5697
17.53	91.1187
17.54	86.0315
17.55	81.493
17.56	77.2757
17.57	72.5507
17.58	64.912
17.59	52.8044
17.6	37.9091
17.61	23.6088
17.62	11.7315
17.63	2.6002
17.64	-2.4046
17.65	-1.3184
17.66	4.6611
17.67	10.4491
17.68	11.2161
17.69	5.1606
17.7	-8.4545
17.71	-30.8297
17.72	-61.2598
17.73	-95.8323
17.74	-130.6899
17.75	-164.4573
17.76	-195.6494
17.77	-220.6935
17.78	-237.6382
17.79	-249.5686
17.8	-260.7037
17.81	-270.1865
17.82	-272.821
17.83	-265.3361
17.84	-249.6767
17.85	-231.2229
17.86	-216.0538
17.87	-208.5137
17.88	-208.2616
17.89	-209.6118
17.9	-205.5685
17.91	-192.6074
17.92	-171.4392
17.93	-145.1378
17.94	-117.5039
17.95	-90.827
17.96	-63.8368
17.97	-34.3746
17.98	-5.3957
17.99	14.8313
18	20.1612
18.01	10.8946
18.02	-10.4263
18.03	-42.2007
18.04	-79.8195
18.05	-114.3952
18.06	-140.6835
18.07	-161.8871
18.08	-180.9214
18.09	-190.7743
18.1	-180.1703
18.11	-146.7136
18.12	-98.8653
18.13	-47.0156
18.14	2.333
18.15	46.2015
18.16	84.5087
18.17	117.7722
18.18	141.7129
18.19	148.9698
18.2	141.1114
18.21	131.5198
18.22	127.4467
18.23	116.4728
18.24	83.9142
18.25	39.3298
18.26	10.3411
18.27	10.6224
18.28	29.1172
18.29	52.0943
18.3	79.0509
18.31	111.281
18.32	140.8082
18.33	160.9702
18.34	176.6194
18.35	193.4872
18.36	206.3535
18.37	207.6361
18.38	199.9974
18.39	190.7571
18.4	180.8563
18.41	169.2972
18.42	161.8844
18.43	164.2209
18.44	170.2703
18.45	168.3669
18.46	155.2809
18.47	134.7983
18.48	106.4902
18.49	67.2515
18.5	21.8404
18.51	-19.513
18.52	-53.7565
18.53	-85.3963
18.54	-114.9836
18.55	-138.0177
18.56	-155.8527
18.57	-176.254
18.58	-199.8884
18.59	-216.1709
18.6	-217.3405
18.61	-209.2885
18.62	-204.2166
18.63	-208.8135
18.64	-222.8146
18.65	-242.1451
18.66	-259.0436
18.67	-265.0164
18.68	-258.2377
18.69	-243.4617
18.7	-221.9111
18.71	-187.8555
18.72	-139.4364
18.73	-86.0333
18.74	-38.819
18.75	0.2893
18.76	33.6444
18.77	57.7468
18.78	67.7275
18.79	69.4631
18.8	77.2367
18.81	97.9573
18.82	124.6581
18.83	146.6105
18.84	158.6975
18.85	158.7553
18.86	143.8396
18.87	115.7314
18.88	85.9755
18.89	67.6076
18.9	61.1094
18.91	53.6351
18.92	34.2904
18.93	6.8895
18.94	-15.1281
18.95	-23.8797
18.96	-22.9157
18.97	-18.8678
18.98	-13.3003
18.99	-6.0262
19	-1.595
19.01	-5.8792
19.02	-17.4834
19.03	-29.3637
19.04	-39.988
19.05	-56.0104
19.06	-80.2629
19.07	-102.8116
19.08	-109.7495
19.09	-98.0897
19.1	-77.0065
19.11	-56.7317
19.12	-41.5594
19.13	-31.9671
19.14	-26.9746
19.15	-23.3651
19.16	-17.2452
19.17	-7.6473
19.18	4.5074
19.19	20.4937
19.2	42.1683
19.21	66.066
19.22	84.4415
19.23	93.8174
19.24	97.8252
19.25	99.8051
19.26	97.618
19.27	88.4459
19.28	73.6965
19.29	55.3993
19.3	32.4356
19.31	5.2751
19.32	-19.4109
19.33	-34.8335
19.34	-42.4636
19.35	-48.5732
19.36	-54.3881
19.37	-56.314
19.38	-55.1457
19.39	-57.4886
19.4	-66.312
19.41	-76.5819
19.42	-83.1897
19.43	-87.5312
19.44	-92.1041
19.45	-93.2909
19.46	-85.2163
19.47	-68.6646
19.48	-50.9244
19.49	-37.2212
19.5	-26.539
19.51	-16.2026
19.52	-6.8529
19.53	-1.5489
19.54	-2.372
19.55	-9.2304
19.56	-20.22
19.57	-31.798
19.58	-39.9385
19.59	-42.7657
19.6	-41.557
19.61	-37.8982
19.62	-30.3468
19.63	-15.6967
19.64	6.0899
19.65	30.0637
19.66	50.7466
19.67	67.0189
19.68	80.6732
19.69	91.5771
19.7	97.8276
19.71	100.7234
19.72	105.3004
19.73	113.8391
19.74	122.1883
19.75	125.2731
19.76	123.3939
19.77	119.9366
19.78	115.5891
19.79	108.57
19.8	97.9499
19.81	82.2621
19.82	57.4786
19.83	22.4294
19.84	-15.0145
19.85	-43.607
19.86	-60.5633
19.87	-71.9448
19.88	-81.9043
19.89	-89.0309
19.9	-93.8822
19.91	-101.0469
19.92	-109.9703
19.93	-111.3478
19.94	-97.5239
19.95	-70.399
19.96	-34.9653
19.97	7.4454
19.98	53.258
19.99	91.2548
20	111.7661
20.01	116.6196
20.02	111.6631
20.03	94.0331
20.04	57.1189
20.05	5.8357
20.06	-43.8852
20.07	-81.2556
20.08	-106.9733
20.09	-122.6819
20.1	-124.0747
20.11	-108.0118
20.12	-78.5744
20.13	-41.8174
20.14	-0.9079
20.15	39.2073
20.16	68.035
20.17	76.0296
20.18	62.3186
20.19	33.0367
20.2	-4.6035
20.21	-43.6843
20.22	-76.737
20.23	-97.4613
20.24	-101.875
20.25	-86.7113
20.26	-50.6353
20.27	0.2969
20.28	52.1739
20.29	92.37
20.3	118.0912
20.31	134.3636
20.32	146.3016
20.33	155.3394
20.34	159.7953
20.35	155.9427
20.36	140.6329
20.37	115.7213
20.38	88.4133
20.39	65.2179
20.4	47.201
20.41	32.418
20.42	20.2239
20.43	11.4193
20.44	7.4082
20.45	11.6641
20.46	28.3865
20.47	55.6458
20.48	82.1153
20.49	94.9897
20.5	90.8138
20.51	76.1879
20.52	59.4831
20.53	44.8986
20.54	33.1093
20.55	23.7744
20.56	16.9976
20.57	14.4506
20.58	18.9126
20.59	31.2007
20.6	48.3334
20.61	66.082
20.62	82.1022
20.63	95.3088
20.64	104.1888
20.65	107.6472
20.66	105.5938
20.67	96.9395
20.68	79.9086
20.69	57.2914
20.7	38.5068
20.71	32.0666
20.72	37.375
20.73	47.8408
20.74	60.3505
20.75	76.6993
20.76	96.5668
20.77	115.0605
20.78	128.4745
20.79	137.3991
20.8	141.8667
20.81	137.7554
20.82	121.3705
20.83	94.8926
20.84	64.1185
20.85	32.702
20.86	1.6391
20.87	-27.1593
20.88	-50.6703
20.89	-68.3497
20.9	-82.7478
20.91	-95.0977
20.92	-102.2974
20.93	-100.3437
20.94	-90.0441
20.95	-77.2059
20.96	-66.8233
20.97	-59.0376
20.98	-52.2225
20.99	-48.4528
21	-53.1045
21.01	-68.6763
21.02	-91.0272
21.03	-112.5173
21.04	-127.5088
21.05	-134.5464
21.06	-135.3194
21.07	-132.6906
21.08	-128.1792
21.09	-120.3772
21.1	-107.4157
21.11	-91.5865
21.12	-78.965
21.13	-73.0293
21.14	-71.3509
21.15	-70.4882
21.16	-70.7848
21.17	-72.8352
21.18	-72.165
21.19	-62.7489
21.2	-45.2238
21.21	-27.0017
21.22	-14.0382
21.23	-6.4282
21.24	-2.1228
21.25	-0.345
21.26	-0.1938
21.27	-0.124
21.28	-0.5282
21.29	-3.0405
21.3	-5.4662
21.31	-1.4816
21.32	11.7878
21.33	29.2521
21.34	43.9671
21.35	54.6304
21.36	63.4552
21.37	69.521
21.38	68.9079
21.39	59.9816
21.4	44.2326
21.41	22.9973
21.42	-2.0038
21.43	-25.3352
21.44	-40.2676
21.45	-45.8371
21.46	-47.5248
21.47	-49.5379
21.48	-50.2358
21.49	-47.0576
21.5	-42.0915
21.51	-39.4045
21.52	-39.0722
21.53	-37.1314
21.54	-30.4666
21.55	-19.2892
21.56	-5.4636
21.57	9.5964
21.58	25.6771
21.59	43.6208
21.6	63.8173
21.61	84.1895
21.62	101.1067
21.63	113.218
21.64	122.6363
21.65	131.1689
21.66	137.415
21.67	139.0967
21.68	136.0424
21.69	129.0125
21.7	117.9301
21.71	103.3977
21.72	87.2149
21.73	68.6348
21.74	43.2238
21.75	9.4366
21.76	-26.2427
21.77	-55.3185
21.78	-76.3977
21.79	-93.6497
21.8	-108.8216
21.81	-120.9593
21.82	-131.7007
21.83	-142.4974
21.84	-147.0155
21.85	-136.0096
21.86	-112.5343
21.87	-93.6138
21.88	-92.0596
21.89	-103.5409
21.9	-116.4166
21.91	-127.1269
21.92	-139.0002
21.93	-151.4939
21.94	-158.9731
21.95	-157.7664
21.96	-147.8572
21.97	-129.3603
21.98	-102.8867
21.99	-71.874
22	-40.156
22.01	-9.4497
22.02	17.1173
22.03	33.3194
22.04	37.1995
22.05	35.8754
22.06	36.086
22.07	33.4417
22.08	18.7737
22.09	-7.561
22.1	-35.8978
22.11	-59.5576
22.12	-78.1012
22.13	-89.9273
22.14	-91.7331
22.15	-86.0234
22.16	-79.8483
22.17	-74.3659
22.18	-63.8088
22.19	-46.0025
22.2	-25.2499
22.21	-3.4121
22.22	22.0382
22.23	48.011
22.24	63.6737
22.25	63.386
22.26	53.8178
22.27	43.4249
22.28	32.5417
22.29	18.8548
22.3	4.7747
22.31	-6.7521
22.32	-16.9328
22.33	-25.7213
22.34	-28.4591
22.35	-24.0199
22.36	-19.6012
22.37	-20.9152
22.38	-24.2297
22.39	-24.7803
22.4	-25.7121
22.41	-30.6802
22.42	-34.9031
22.43	-32.9895
22.44	-28.9466
22.45	-28.2008
22.46	-26.7027
22.47	-20.3465
22.48	-18.4368
22.49	-31.4555
22.5	-48.5401
22.51	-45.4184
22.52	-16.9073
22.53	15.071
22.54	30.5534
22.55	33.053
22.56	35.0016
22.57	36.8517
22.58	32.4573
22.59	24.5058
22.6	20.9426
22.61	21.6165
22.62	20.6019
22.63	18.9022
22.64	24.2439
22.65	39.2986
22.66	58.8575
22.67	78.1837
22.68	96.5006
22.69	112.5431
22.7	124.025
22.71	131.7216
22.72	136.897
22.73	133.8434
22.74	112.6042
22.75	72.3373
22.76	26.3271
22.77	-10.0475
22.78	-32.3171
22.79	-44.795
22.8	-50.0574
22.81	-46.2165
22.82	-33.3064
22.83	-17.1157
22.84	-5.1595
22.85	-1.2406
22.86	-4.8959
22.87	-14.0691
22.88	-26.5344
22.89	-39.4798
22.9	-49.6245
22.91	-54.6818
22.92	-54.3819
22.93	-49.5699
22.94	-40.5311
22.95	-26.9456
22.96	-9.7657
22.97	7.5911
22.98	21.0218
22.99	29.1978
23	34.8497
23.01	41.9196
23.02	51.2856
23.03	59.8808
23.04	64.397
23.05	65.0246
23.06	64.4267
23.07	63.7014
23.08	61.5755
23.09	58.1582
23.1	57.0432
23.11	61.4924
23.12	69.738
23.13	76.5797
23.14	79.5168
23.15	81.2502
23.16	85.9388
23.17	94.8215
23.18	105.7814
23.19	115.043
23.2	118.162
23.21	111.2403
23.22	93.5707
23.23	69.2478
23.24	44.8184
23.25	24.5791
23.26	8.3508
23.27	-6.0328
23.28	-18.6758
23.29	-26.9893
23.3	-29.1731
23.31	-26.8723
23.32	-22.9146
23.33	-17.343
23.34	-8.1649
23.35	3.8856
23.36	14.339
23.37	20.1604
23.38	23.2915
23.39	26.831
23.4	30.0552
23.41	30.4162
23.42	28.9066
23.43	29.4864
23.44	33.2849
23.45	36.9257
23.46	37.3023
23.47	34.9308
23.48	31.294
23.49	25.44
23.5	15.21
23.51	0.6388
23.52	-15.2905
23.53	-28.764
23.54	-37.5557
23.55	-42.1781
23.56	-44.9425
23.57	-47.212
23.58	-47.9339
23.59	-46.0455
23.6	-43.6727
23.61	-44.9271
23.62	-51.6112
23.63	-62.1803
23.64	-74.9514
23.65	-89.6763
23.66	-104.9854
23.67	-116.7441
23.68	-121.0311
23.69	-118.0001
23.7	-111.7528
23.71	-107.0558
23.72	-106.5812
23.73	-110.2044
23.74	-116.2139
23.75	-123.6727
23.76	-133.3202
23.77	-144.9542
23.78	-154.5216
23.79	-156.2382
23.8	-148.1814
23.81	-133.802
23.82	-117.371
23.83	-100.2432
23.84	-82.5133
23.85	-65.5618
23.86	-50.6189
23.87	-36.4275
23.88	-20.8009
23.89	-3.8784
23.9	12.0203
23.91	25.267
23.92	35.9033
23.93	43.9864
23.94	48.6799
23.95	49.4554
23.96	47.2311
23.97	43.7256
23.98	39.9564
23.99	35.8111
24	31.4428
24.01	28.9489
24.02	31.5535
24.03	40.1705
24.04	51.6237
24.05	61.6227
24.06	68.665
24.07	73.2505
24.08	74.4562
24.09	70.5563
24.1	62.9983
24.11	56.0362
24.12	51.199
24.13	45.5696
24.14	37.4838
24.15	30.5521
24.16	28.9954
24.17	31.5984
24.18	33.8753
24.19	34.3538
24.2	34.6515
24.21	34.3359
24.22	30.2397
24.23	21.4332
24.24	11.0982
24.25	2.1728
24.26	-5.8586
24.27	-14.2854
24.28	-21.8888
24.29	-26.4642
24.3	-28.0285
24.31	-28.5138
24.32	-29.1761
24.33	-29.952
24.34	-30.8099
24.35	-32.3345
24.36	-35.1687
24.37	-39.6828
24.38	-45.6606
24.39	-51.3773
24.4	-53.4495
24.41	-48.6857
24.42	-36.1699
24.43	-17.2917
24.44	5.4787
24.45	29.0826
24.46	50.2573
24.47	67.35
24.48	81.815
24.49	96.2021
24.5	109.9619
24.51	118.5415
24.52	117.6327
24.53	107.4092
24.54	91.5716
24.55	73.27
24.56	53.7779
24.57	34.8083
24.58	19.6678
24.59	10.6677
24.6	6.417
24.61	3.1418
24.62	-1.3946
24.63	-6.0343
24.64	-8.0696
24.65	-6.2335
24.66	-1.8833
24.67	2.3188
24.68	4.9442
24.69	7.2939
24.7	12.1739
24.71	20.9366
24.72	31.9977
24.73	42.3648
24.74	50.0498
24.75	54.7967
24.76	57.396
24.77	59.0257
24.78	60.5954
24.79	61.9482
24.8	62.2585
24.81	61.9391
24.82	63.4749
24.83	69.4198
24.84	79.96
24.85	92.9995
24.86	105.7536
24.87	115.5305
24.88	120.398
24.89	120.8321
24.9	119.9498
24.91	120.4076
24.92	121.5813
24.93	121.1837
24.94	118.5576
24.95	114.339
24.96	108.0384
24.97	98.8867
24.98	88.5317
24.99	79.4369
25	70.213
25.01	55.9754
25.02	34.5911
25.03	9.6904
25.04	-13.9165
25.05	-34.9376
25.06	-53.8119
25.07	-68.8505
25.08	-76.7462
25.09	-75.4334
25.1	-64.638
25.11	-45.5606
25.12	-22.311
25.13	-1.8595
25.14	10.3444
25.15	14.1156
25.16	12.28
25.17	6.3994
25.18	-2.8362
25.19	-12.797
25.2	-20.1728
25.21	-24.6309
25.22	-28.0427
25.23	-30.2974
25.24	-29.3158
25.25	-25.7092
25.26	-24.0095
25.27	-27.7185
25.28	-35.5682
25.29	-44.2385
25.3	-52.604
25.31	-61.2259
25.32	-69.1463
25.33	-73.805
25.34	-74.2992
25.35	-73.1219
25.36	-73.8025
25.37	-77.1012
25.38	-80.0617
25.39	-79.1844
25.4	-74.3295
25.41	-68.6949
25.42	-64.9428
25.43	-62.8464
25.44	-61.4876
25.45	-61.8174
25.46	-65.0146
25.47	-69.671
25.48	-73.2758
25.49	-75.9422
25.5	-79.9628
25.51	-85.7863
25.52	-91.1717
25.53	-94.5534
25.54	-96.449
25.55	-97.0133
25.56	-95.2081
25.57	-91.5627
25.58	-88.8914
25.59	-88.5208
25.6	-88.1687
25.61	-85.4443
25.62	-81.3614
25.63	-78.4408
25.64	-77.3392
25.65	-77.4812
25.66	-78.9935
25.67	-81.3021
25.68	-81.3518
25.69	-76.3491
25.7	-67.7701
25.71	-60.1881
25.72	-56.5304
25.73	-56.4659
25.74	-58.4933
25.75	-61.0086
25.76	-61.9486
25.77	-60.3378
25.78	-58.3349
25.79	-59.3136
25.8	-63.7672
25.81	-69.3012
25.82	-74.4793
25.83	-79.9572
25.84	-85.6273
25.85	-89.6666
25.86	-91.4458
25.87	-92.8728
25.88	-95.58
25.89	-98.8279
25.9	-101.4155
25.91	-103.8388
25.92	-107.3169
25.93	-112.1357
25.94	-117.7357
25.95	-122.7277
25.96	-124.1243
25.97	-118.6546
25.98	-105.9879
25.99	-88.9458
26	-69.8911
26.01	-49.2666
26.02	-28.4567
26.03	-10.7814
26.04	2.3906
26.05	13.5366
26.06	24.3699
26.07	32.1496
26.08	33.9298
26.09	32.0603
26.1	31.2971
26.11	31.9807
26.12	30.5804
26.13	26.2942
26.14	22.3784
26.15	20.661
26.16	19.3937
26.17	17.8604
26.18	18.9702
26.19	25.1305
26.2	34.707
26.21	44.7086
26.22	54.157
26.23	62.4379
26.24	66.8965
26.25	65.1378
26.26	58.3926
26.27	50.1285
26.28	42.3839
26.29	35.6132
26.3	30.9088
26.31	29.6076
26.32	30.8801
26.33	31.8713
26.34	30.4382
26.35	26.4627
26.36	20.8999
26.37	15.197
26.38	11.4734
26.39	11.5485
26.4	15.4186
26.41	21.6842
26.42	29.3673
26.43	38.0922
26.44	46.526
26.45	52.1276
26.46	53.1225
26.47	50.0802
26.48	45.2885
26.49	41.256
26.5	40.0394
26.51	43.1269
26.52	50.9039
26.53	61.8338
26.54	72.4472
26.55	78.9256
26.56	79.4681
26.57	75.0628
26.58	67.4659
26.59	56.9475
26.6	43.2846
26.61	28.7569
26.62	18.1109
26.63	14.4389
26.64	16.3085
26.65	20.0217
26.66	23.571
26.67	27.1361
26.68	30.8184
26.69	33.783
26.7	35.5308
26.71	36.7322
26.72	38.7036
26.73	42.6805
26.74	49.1936
26.75	57.4314
26.76	65.6686
26.77	72.8878
26.78	79.2008
26.79	84.0804
26.8	85.4965
26.81	82.1018
26.82	75.2293
26.83	67.2681
26.84	59.0534
26.85	50.5145
26.86	42.8869
26.87	38.1362
26.88	36.7619
26.89	38.3024
26.9	43.4163
26.91	52.7677
26.92	63.8276
26.93	71.7159
26.94	74.2468
26.95	73.9332
26.96	73.9149
26.97	73.9092
26.98	71.431
26.99	65.111
27	55.1883
27.01	42.3004
27.02	27.791
27.03	14.3541
27.04	4.4401
27.05	-1.8127
27.06	-5.7715
27.07	-7.7139
27.08	-6.2926
27.09	-0.5481
27.1	8.6256
27.11	19.2428
27.12	29.7376
27.13	39.433
27.14	47.9016
27.15	54.2812
27.16	57.5505
27.17	57.6107
27.18	55.5238
27.19	51.966
27.2	45.9787
27.21	36.5981
27.22	25.5708
27.23	16.6142
27.24	11.298
27.25	7.325
27.26	2.1232
27.27	-3.1527
27.28	-4.7399
27.29	-0.5588
27.3	8.1067
27.31	18.5166
27.32	28.2498
27.33	35.2709
27.34	38.2176
27.35	37.4746
27.36	34.9765
27.37	32.2475
27.38	29.1349
27.39	24.7629
27.4	19.081
27.41	13.0501
27.42	7.7711
27.43	3.8219
27.44	1.071
27.45	-1.3056
27.46	-4.4357
27.47	-8.9226
27.48	-14.2288
27.49	-18.9692
27.5	-21.9352
27.51	-22.8988
27.52	-22.4033
27.53	-20.7863
27.54	-17.652
27.55	-12.5352
27.56	-5.829
27.57	1.375
27.58	8.1231
27.59	13.6156
27.6	16.6415
27.61	16.2052
27.62	13.0754
27.63	9.4989
27.64	6.4717
27.65	2.17
27.66	-5.8243
27.67	-17.429
27.68	-30.4795
27.69	-43.7069
27.7	-57.5855
27.71	-72.1118
27.72	-85.5012
27.73	-95.8972
27.74	-102.9607
27.75	-106.4927
27.76	-104.4961
27.77	-94.4791
27.78	-76.8483
27.79	-55.6832
27.8	-35.6256
27.81	-18.9054
27.82	-5.9455
27.83	2.2787
27.84	4.1098
27.85	-0.4269
27.86	-8.3435
27.87	-15.575
27.88	-19.7601
27.89	-20.7289
27.9	-18.9331
27.91	-14.5779
27.92	-8.4564
27.93	-2.5707
27.94	0.9961
27.95	1.6358
27.96	0.0157
27.97	-3.5396
27.98	-9.5149
27.99	-17.4557
28	-24.48
28.01	-27.0686
28.02	-25.0017
28.03	-22.4666
28.04	-23.8519
28.05	-28.6392
28.06	-31.8256
28.07	-29.5307
28.08	-22.5898
28.09	-13.9761
28.1	-4.6126
28.11	6.3726
28.12	18.3764
28.13	28.7988
28.14	35.8618
28.15	39.9844
28.16	42.0363
28.17	42.1244
28.18	40.801
28.19	39.6811
28.2	39.6191
28.21	39.3998
28.22	37.256
28.23	32.6857
28.24	25.9121
28.25	16.7683
28.26	5.2827
28.27	-7.6497
28.28	-21.3015
28.29	-35.6306
28.3	-49.4079
28.31	-59.2402
28.32	-62.6961
28.33	-61.8017
28.34	-61.2021
28.35	-63.0054
28.36	-65.5484
28.37	-67.2167
28.38	-68.9573
28.39	-72.0921
28.4	-75.5687
28.41	-76.631
28.42	-73.0687
28.43	-64.1503
28.44	-50.9279
28.45	-36.8303
28.46	-26.6962
28.47	-23.6575
28.48	-27.2432
28.49	-35.0161
28.5	-44.9704
28.51	-55.4504
28.52	-64.0375
28.53	-68.2942
28.54	-67.503
28.55	-62.8678
28.56	-56.488
28.57	-50.7307
28.58	-47.4869
28.59	-46.7178
28.6	-46.4344
28.61	-45.3271
28.62	-44.5047
28.63	-45.0011
28.64	-44.4497
28.65	-38.7275
28.66	-27.1919
28.67	-14.2351
28.68	-4.8967
28.69	-0.4466
28.7	1.0876
28.71	1.7462
28.72	2.215
28.73	2.2933
28.74	1.1916
28.75	-2.2322
28.76	-8.3423
28.77	-15.8691
28.78	-22.8164
28.79	-27.96
28.8	-30.7907
28.81	-30.2467
28.82	-24.4877
28.83	-12.5444
28.84	3.7944
28.85	20.1033
28.86	32.0009
28.87	38.1931
28.88	40.5068
28.89	40.5505
28.9	37.2927
28.91	29.2472
28.92	18.3632
28.93	9.5773
28.94	6.0589
28.95	6.6876
28.96	8.8421
28.97	11.6638
28.98	15.3049
28.99	18.8592
29	21.0903
29.01	22.1441
29.02	22.6459
29.03	22.0556
29.04	20.0238
29.05	18.5825
29.06	20.3033
29.07	24.1575
29.08	25.6708
29.09	21.8953
29.1	14.2961
29.11	6.112
29.12	-0.9371
29.13	-6.1347
29.14	-8.156
29.15	-6.2032
29.16	-1.7953
29.17	2.6168
29.18	6.5756
29.19	11.6073
29.2	18.354
29.21	25.0265
29.22	28.8173
29.23	27.8692
29.24	21.9354
29.25	12.3151
29.26	1.4464
29.27	-8.3993
29.28	-16.4791
29.29	-23.1185
29.3	-27.9801
29.31	-29.9285
29.32	-29.0016
29.33	-27.2613
29.34	-26.6026
29.35	-26.4091
29.36	-24.5467
29.37	-20.2971
29.38	-15.0485
29.39	-10.1739
29.4	-5.654
29.41	-1.2598
29.42	2.1657
29.43	3.5678
29.44	3.1357
29.45	2.0557
29.46	1.3157
29.47	1.4505
29.48	2.8045
29.49	5.0509
29.5	6.8759
29.51	7.0947
29.52	5.6663
29.53	2.7211
29.54	-2.5539
29.55	-10.4154
29.56	-18.4593
29.57	-23.1627
29.58	-23.7924
29.59	-22.8696
29.6	-22.3158
29.61	-21.1881
29.62	-18.0729
29.63	-13.6264
29.64	-9.2963
29.65	-5.2118
29.66	-0.9838
29.67	2.7996
29.68	5.6808
29.69	8.9082
29.7	14.1818
29.71	21.629
29.72	30.4985
29.73	40.8127
29.74	52.5127
29.75	63.7542
29.76	71.9444
29.77	76.0255
29.78	76.2752
