T(sec)	Sa(cm/s2)
14.78	-22.824
14.79	-8.8359
14.8	4.7715
14.81	16.3744
14.82	24.6114
14.83	28.8518
14.84	30.3947
14.85	32.0017
14.86	35.5468
14.87	40.5741
14.88	45.8046
14.89	51.7764
14.9	60.7915
14.91	73.3996
14.92	85.6808
14.93	91.7369
14.94	89.4528
14.95	82.6323
14.96	76.6003
14.97	72.6314
14.98	67.7635
14.99	59.3352
15	48.3542
15.01	38.6537
15.02	33.8243
15.03	34.6973
15.04	38.6322
15.05	41.2989
15.06	40.2955
15.07	37.3008
15.08	36.0332
15.09	38.145
15.1	41.7991
15.11	44.0851
15.12	43.9775
15.13	42.9319
15.14	43.247
15.15	45.7544
15.16	48.6541
15.17	49.1127
15.18	46.6309
15.19	43.9293
15.2	43.189
15.21	42.164
15.22	36.0828
15.23	23.7109
15.24	9.8298
15.25	0.887
15.26	-0.761
15.27	2.3067
15.28	6.2372
15.29	9.2033
15.3	11.6909
15.31	15.1543
15.32	21.1454
15.33	30.9904
15.34	44.8515
15.35	60.4342
15.36	73.5583
15.37	81.3892
15.38	85.0548
15.39	87.9954
15.4	91.928
15.41	95.8896
15.42	99.0892
15.43	102.3686
15.44	105.8524
15.45	107.1773
15.46	103.781
15.47	95.8782
15.48	85.9591
15.49	76.5066
15.5	69.2572
15.51	65.1005
15.52	63.0821
15.53	60.8005
15.54	57.4489
15.55	55.2358
15.56	56.0619
15.57	57.9654
15.58	56.7131
15.59	49.9722
15.6	38.4214
15.61	24.2502
15.62	10.5562
15.63	0.6512
15.64	-4.6672
15.65	-8.1402
15.66	-11.8874
15.67	-13.4339
15.68	-8.9663
15.69	0.1507
15.7	7.6088
15.71	9.3893
15.72	8.1634
15.73	9.9317
15.74	18.2788
15.75	32.0647
15.76	46.5239
15.77	56.1322
15.78	58.3977
15.79	55.8338
15.8	53.3847
15.81	53.7029
15.82	55.2811
15.83	54.1823
15.84	46.74
15.85	32.3257
15.86	15.3067
15.87	2.6235
15.88	-3.0094
15.89	-6.3044
15.9	-13.5854
15.91	-25.3127
15.92	-36.9287
15.93	-45.1071
15.94	-49.4601
15.95	-49.5052
15.96	-44.3815
15.97	-35.3014
15.98	-24.3701
15.99	-11.2866
16	4.6443
16.01	19.4083
16.02	26.0919
16.03	22.961
16.04	15.5735
16.05	9.4098
16.06	4.3421
16.07	-1.7329
16.08	-7.6228
16.09	-10.1797
16.1	-8.6263
16.11	-4.9917
16.12	-1.6476
16.13	-0.2599
16.14	-2.0066
16.15	-7.138
16.16	-14.4906
16.17	-21.6334
16.18	-25.0022
16.19	-20.973
16.2	-8.985
16.21	6.5054
16.22	19.0295
16.23	24.9739
16.24	24.2808
16.25	17.8558
16.26	6.8748
16.27	-6.4577
16.28	-20.3969
16.29	-35.0707
16.3	-49.777
16.31	-60.6125
16.32	-64.6127
16.33	-64.8763
16.34	-67.1156
16.35	-71.8979
16.36	-74.7098
16.37	-72.7414
16.38	-66.651
16.39	-56.6772
16.4	-43.0846
16.41	-30.231
16.42	-23.5387
16.43	-21.6222
16.44	-17.8877
16.45	-10.9384
16.46	-6.3785
16.47	-6.7249
16.48	-7.4153
16.49	-5.9986
16.5	-7.4809
16.51	-15.7679
16.52	-26.6111
16.53	-34.506
16.54	-40.4583
16.55	-46.9652
16.56	-51.2273
16.57	-50.5647
16.58	-49.7518
16.59	-54.7842
16.6	-62.3835
16.61	-63.8457
16.62	-57.8265
16.63	-51.7702
16.64	-51.1943
16.65	-54.4606
16.66	-58.1068
16.67	-60.4737
16.68	-58.8499
16.69	-49.2325
16.7	-31.6725
16.71	-12.0851
16.72	3.2794
16.73	12.7517
16.74	18.2234
16.75	22.191
16.76	26.1966
16.77	29.3206
16.78	27.9187
16.79	19.478
16.8	6.5857
16.81	-5.7084
16.82	-15.9512
16.83	-26.4336
16.84	-37.9622
16.85	-48.8021
16.86	-59.1233
16.87	-71.7156
16.88	-86.3531
16.89	-97.3677
16.9	-99.6986
16.91	-94.7789
16.92	-87.4966
16.93	-78.9943
16.94	-65.5448
16.95	-44.1836
16.96	-17.0801
16.97	9.9183
16.98	31.2591
16.99	43.6882
17	46.4258
17.01	41.9092
17.02	36.2804
17.03	36.0276
17.04	41.3799
17.05	44.0694
17.06	34.8591
17.07	13.91
17.08	-8.5982
17.09	-22.6201
17.1	-26.7396
17.11	-26.7172
17.12	-29.6715
17.13	-41.2758
17.14	-64.1392
17.15	-94.6461
17.16	-123.4675
17.17	-143.1033
17.18	-153.9587
17.19	-160.3745
17.2	-163.012
17.21	-159.3716
17.22	-150.2101
17.23	-140.0209
17.24	-130.7657
17.25	-119.9531
17.26	-106.2862
17.27	-92.8607
17.28	-82.4572
17.29	-73.3807
17.3	-63.3235
17.31	-54.8813
17.32	-53.1912
17.33	-58.6324
17.34	-65.2846
17.35	-67.3117
17.36	-64.5351
17.37	-60.7396
17.38	-58.4657
17.39	-57.2042
17.4	-55.6118
17.41	-53.2941
17.42	-50.2049
17.43	-45.9941
17.44	-40.7053
17.45	-34.94
17.46	-28.6922
17.47	-21.5026
17.48	-14.9274
17.49	-13.1809
17.5	-19.0686
17.51	-30.067
17.52	-40.8302
17.53	-49.2684
17.54	-57.6134
17.55	-67.4356
17.56	-76.5731
17.57	-82.1152
17.58	-84.0389
17.59	-84.42
17.6	-84.9578
17.61	-86.8688
17.62	-91.4855
17.63	-98.7226
17.64	-105.3735
17.65	-106.3099
17.66	-97.3729
17.67	-77.2057
17.68	-48.025
17.69	-15.8484
17.7	11.3469
17.71	27.6185
17.72	31.6021
17.73	25.2291
17.74	11.2698
17.75	-7.154
17.76	-26.2736
17.77	-42.9267
17.78	-56.1125
17.79	-66.3313
17.8	-73.5449
17.81	-76.696
17.82	-75.3728
17.83	-71.3532
17.84	-68.0311
17.85	-68.0649
17.86	-71.4625
17.87	-76.0427
17.88	-79.5666
17.89	-80.8005
17.9	-78.7327
17.91	-72.3848
17.92	-62.3385
17.93	-51.1406
17.94	-40.7176
17.95	-29.9726
17.96	-15.8498
17.97	4.146
17.98	31.1658
17.99	64.762
18	101.3804
18.01	134.3348
18.02	157.5087
18.03	168.7661
18.04	168.9167
18.05	159.3299
18.06	142.4144
18.07	121.9673
18.08	99.7225
18.09	73.149
18.1	40.4582
18.11	7.0662
18.12	-16.6566
18.13	-24.1856
18.14	-16.7734
18.15	0.2465
18.16	20.9187
18.17	38.5867
18.18	47.5542
18.19	47.9198
18.2	46.8546
18.21	52.6428
18.22	67.1418
18.23	83.9342
18.24	93.5426
18.25	91.7897
18.26	84.5762
18.27	83.4801
18.28	95.2526
18.29	116.7995
18.3	141.3795
18.31	166.9754
18.32	196.0517
18.33	229.383
18.34	263.2908
18.35	291.6243
18.36	308.2893
18.37	310.1289
18.38	300.1891
18.39	286.3286
18.4	274.3678
18.41	264.7697
18.42	257.1173
18.43	253.1346
18.44	252.5932
18.45	251.5943
18.46	248.7247
18.47	247.1195
18.48	245.7189
18.49	235.2919
18.5	210.0817
18.51	177.3547
18.52	147.545
18.53	120.7488
18.54	91.5943
18.55	60.9783
18.56	31.8354
18.57	-1.3373
18.58	-45.5046
18.59	-94.3431
18.6	-133.2433
18.61	-157.6893
18.62	-175.0596
18.63	-190.5688
18.64	-204.3929
18.65	-220.2861
18.66	-241.475
18.67	-257.6442
18.68	-251.4459
18.69	-220.2982
18.7	-178.2043
18.71	-135.1473
18.72	-89.9128
18.73	-44.3941
18.74	-7.1587
18.75	21.3455
18.76	49.7663
18.77	77.1495
18.78	91.8666
18.79	96.3539
18.8	113.2505
18.81	155.2583
18.82	205.8505
18.83	243.0821
18.84	267.4413
18.85	291.6714
18.86	316.3214
18.87	331.5215
18.88	333.6631
18.89	325.8545
18.9	309.0425
18.91	284.5273
18.92	258.46
18.93	234.7371
18.94	211.3739
18.95	190.118
18.96	177.6266
18.97	170.845
18.98	157.1984
18.99	137.2597
19	127.7676
19.01	131.9448
19.02	131.017
19.03	120.248
19.04	123.3828
19.05	144.5678
19.06	135.7099
19.07	53.5408
19.08	-68.3308
19.09	-151.2759
19.1	-169.984
19.11	-172.9584
19.12	-202.968
19.13	-245.0466
19.14	-268.2758
19.15	-275.9796
19.16	-287.701
19.17	-301.2924
19.18	-301.2865
19.19	-285.9473
19.2	-262.2935
19.21	-229.4666
19.22	-188.431
19.23	-155.3167
19.24	-144.1502
19.25	-144.9019
19.26	-136.2001
19.27	-112.5195
19.28	-83.9747
19.29	-57.4126
19.3	-33.0883
19.31	-13.4095
19.32	0.0483
19.33	13.8507
19.34	34.4874
19.35	57.2149
19.36	74.1007
19.37	87.9526
19.38	106.932
19.39	130.1541
19.4	150.1289
19.41	165.6003
19.42	180.5638
19.43	192.9667
19.44	194.7112
19.45	181.5944
19.46	155.0478
19.47	116.2497
19.48	66.8285
19.49	14.0332
19.5	-32.1177
19.51	-66.4686
19.52	-89.1491
19.53	-100.8331
19.54	-101.6407
19.55	-91.5964
19.56	-69.212
19.57	-34.6217
19.58	3.193
19.59	29.9811
19.6	41.8141
19.61	49.2279
19.62	60.401
19.63	69.4213
19.64	68.7046
19.65	63.2926
19.66	62.3691
19.67	64.5788
19.68	63.4695
19.69	61.1585
19.7	64.216
19.71	70.4689
19.72	71.6992
19.73	65.5173
19.74	52.9953
19.75	29.0239
19.76	-11.208
19.77	-58.3431
19.78	-95.4772
19.79	-118.7168
19.8	-138.4848
19.81	-160.206
19.82	-177.2594
19.83	-185.2729
19.84	-189.7909
19.85	-194.6608
19.86	-194.4202
19.87	-184.9675
19.88	-172.8466
19.89	-166.8778
19.9	-167.0002
19.91	-167.4415
19.92	-165.6248
19.93	-162.432
19.94	-157.7992
19.95	-150.7761
19.96	-140.9702
19.97	-127.0761
19.98	-107.6123
19.99	-85.378
20	-66.8466
20.01	-54.686
20.02	-45.3311
20.03	-36.3949
20.04	-31.4939
20.05	-34.4385
20.06	-43.3659
20.07	-54.7158
20.08	-69.1977
20.09	-89.4611
20.1	-114.5354
20.11	-140.2695
20.12	-162.6805
20.13	-177.2145
20.14	-177.4214
20.15	-159.5177
20.16	-128.4251
20.17	-96.3153
20.18	-74.6632
20.19	-68.4153
20.2	-75.9927
20.21	-92.2949
20.22	-111.9863
20.23	-131.7531
20.24	-149.8663
20.25	-163.5546
20.26	-167.8313
20.27	-157.5128
20.28	-130.0809
20.29	-87.5268
20.3	-37.2802
20.31	9.4902
20.32	43.912
20.33	64.9878
20.34	77.3242
20.35	83.1614
20.36	79.3641
20.37	62.8392
20.38	35.676
20.39	3.3553
20.4	-29.2954
20.41	-58.262
20.42	-78.831
20.43	-86.8991
20.44	-81.7641
20.45	-67.0149
20.46	-49.5063
20.47	-36.8565
20.48	-32.9034
20.49	-34.5974
20.5	-36.0404
20.51	-36.6675
20.52	-42.2322
20.53	-55.9094
20.54	-71.9976
20.55	-81.6936
20.56	-82.4886
20.57	-78.0611
20.58	-70.8043
20.59	-59.1343
20.6	-42.153
20.61	-22.9992
20.62	-6.3508
20.63	5.0858
20.64	10.8013
20.65	11.0354
20.66	5.9017
20.67	-4.8438
20.68	-20.7809
20.69	-38.584
20.7	-52.2078
20.71	-57.6244
20.72	-56.4964
20.73	-52.6064
20.74	-45.7948
20.75	-33.286
20.76	-16.8958
20.77	-4.3916
20.78	-2.1935
20.79	-10.5201
20.8	-27.3919
20.81	-52.6486
20.82	-83.9561
20.83	-112.4025
20.84	-127.9928
20.85	-129.2362
20.86	-123.0194
20.87	-115.0754
20.88	-104.822
20.89	-90.1586
20.9	-72.6968
20.91	-55.7431
20.92	-40.2503
20.93	-25.771
20.94	-13.5371
20.95	-5.5248
20.96	-1.1454
20.97	2.5212
20.98	7.0183
20.99	10.8195
21	11.7131
21.01	9.6235
21.02	6.5771
21.03	4.6787
21.04	4.6258
21.05	5.714
21.06	6.6371
21.07	6.1447
21.08	3.2589
21.09	-2.6712
21.1	-11.8722
21.11	-24.0733
21.12	-38.2538
21.13	-52.1356
21.14	-62.5873
21.15	-67.8027
21.16	-68.7204
21.17	-66.2204
21.18	-56.747
21.19	-33.9165
21.2	3.3636
21.21	46.7758
21.22	85.4773
21.23	115.5086
21.24	139.6083
21.25	159.9674
21.26	175.8104
21.27	187.399
21.28	197.2088
21.29	205.9423
21.3	211.332
21.31	212.1661
21.32	210.0257
21.33	206.1003
21.34	200.177
21.35	193.8761
21.36	190.1286
21.37	187.0169
21.38	176.8184
21.39	155.1626
21.4	127.9008
21.41	104.7769
21.42	88.7207
21.43	75.5238
21.44	62.0417
21.45	49.8648
21.46	41.3317
21.47	36.0519
21.48	31.7064
21.49	25.0143
21.5	11.5192
21.51	-12.1004
21.52	-43.3291
21.53	-72.6155
21.54	-88.7789
21.55	-86.7135
21.56	-70.5686
21.57	-49.5806
21.58	-30.3298
21.59	-13.1928
21.6	3.5056
21.61	18.1221
21.62	27.4817
21.63	32.8982
21.64	40.0096
21.65	51.8217
21.66	65.8346
21.67	79.2492
21.68	92.735
21.69	106.8067
21.7	118.4641
21.71	124.6352
21.72	126.2123
21.73	126.0559
21.74	125.6501
21.75	125.9108
21.76	128.0538
21.77	131.0874
21.78	131.7857
21.79	129.9196
21.8	129.9682
21.81	134.6657
21.82	140.9438
21.83	146.0547
21.84	153.1991
21.85	165.524
21.86	177.8518
21.87	180.7043
21.88	170.9538
21.89	152.9937
21.9	130.9779
21.91	106.08
21.92	81.1364
21.93	61.9127
21.94	51.9542
21.95	49.5023
21.96	50.1744
21.97	50.2038
21.98	47.6945
21.99	43.8406
22	42.4258
22.01	45.2111
22.02	48.5727
22.03	47.4408
22.04	41.2366
22.05	32.8164
22.06	23.2703
22.07	11.8511
22.08	0.0728
22.09	-8.4297
22.1	-12.2273
22.11	-13.016
22.12	-12.3388
22.13	-10.3386
22.14	-7.6319
22.15	-5.797
22.16	-5.9937
22.17	-8.8317
22.18	-14.7517
22.19	-22.5496
22.2	-28.1409
22.21	-26.202
22.22	-12.6789
22.23	13.5021
22.24	47.9272
22.25	79.7439
22.26	97.9649
22.27	100.7925
22.28	95.104
22.29	85.9663
22.3	72.1627
22.31	53.5742
22.32	35.883
22.33	24.0883
22.34	17.2493
22.35	13.3194
22.36	13.2198
22.37	16.8526
22.38	21.9709
22.39	30.1791
22.4	45.8009
22.41	65.5718
22.42	79.9328
22.43	88.5883
22.44	101.3775
22.45	117.7223
22.46	122.543
22.47	113.3218
22.48	110.3595
22.49	120.2489
22.5	108.787
22.51	41.0515
22.52	-61.3718
22.53	-137.0188
22.54	-157.4963
22.55	-151.4221
22.56	-151.9708
22.57	-155.5087
22.58	-146.3787
22.59	-131.4927
22.6	-126.419
22.61	-127.052
22.62	-119.1893
22.63	-104.015
22.64	-92.89
22.65	-85.4219
22.66	-71.922
22.67	-51.9631
22.68	-33.7121
22.69	-19.1962
22.7	-5.525
22.71	2.4487
22.72	-5.0739
22.73	-28.6146
22.74	-58.9907
22.75	-88.8459
22.76	-114.8266
22.77	-131.9381
22.78	-136.577
22.79	-132.725
22.8	-125.5267
22.81	-111.9851
22.82	-88.0312
22.83	-61.3348
22.84	-45.7721
22.85	-44.7862
22.86	-50.4754
22.87	-57.4893
22.88	-67.2329
22.89	-79.067
22.9	-87.9698
22.91	-91.9916
22.92	-93.6304
22.93	-93.6404
22.94	-91.47
22.95	-91.3283
22.96	-99.1059
22.97	-112.9237
22.98	-124.7971
22.99	-131.898
23	-138.1911
23.01	-144.899
23.02	-148.1766
23.03	-147.4983
23.04	-147.8219
23.05	-151.0055
23.06	-152.4093
23.07	-148.649
23.08	-142.3411
23.09	-136.7392
23.1	-131.5733
23.11	-126.5778
23.12	-123.6027
23.13	-122.6606
23.14	-120.5932
23.15	-115.8638
23.16	-110.5071
23.17	-105.7633
23.18	-99.9857
23.19	-92.2375
23.2	-83.8579
23.21	-75.3686
23.22	-65.9559
23.23	-56.8296
23.24	-50.6118
23.25	-46.3386
23.26	-39.4732
23.27	-27.9844
23.28	-14.113
23.29	0.6973
23.3	17.6142
23.31	35.6125
23.32	49.8555
23.33	57.3822
23.34	60.3591
23.35	61.2504
23.36	58.6091
23.37	50.5462
23.38	39.1949
23.39	28.5306
23.4	19.7964
23.41	11.7816
23.42	4.1893
23.43	-1.5723
23.44	-4.2123
23.45	-3.6799
23.46	-0.8805
23.47	3.0896
23.48	7.7292
23.49	12.7639
23.5	16.2844
23.51	14.5498
23.52	5.5713
23.53	-7.9777
23.54	-21.4475
23.55	-32.7995
23.56	-42.2585
23.57	-48.7915
23.58	-50.3048
23.59	-46.9425
23.6	-41.0189
23.61	-33.7078
23.62	-24.6597
23.63	-14.7676
23.64	-6.1988
23.65	0.7552
23.66	8.2815
23.67	18.1064
23.68	30.0334
23.69	43.211
23.7	56.4153
23.71	67.1665
23.72	73.1429
23.73	74.8595
23.74	75.151
23.75	76.2052
23.76	78.7633
23.77	83.2196
23.78	89.0231
23.79	93.74
23.8	95.3091
23.81	94.4978
23.82	92.414
23.83	86.4894
23.84	72.3559
23.85	49.7073
23.86	23.4248
23.87	-1.1113
23.88	-21.2983
23.89	-36.4198
23.9	-46.6149
23.91	-52.9052
23.92	-55.679
23.93	-53.1825
23.94	-43.96
23.95	-30.5901
23.96	-18.6498
23.97	-12.4097
23.98	-13.697
23.99	-23.4897
24	-40.8776
24.01	-60.8413
24.02	-76.8053
24.03	-85.7965
24.04	-88.35
24.05	-84.0201
24.06	-71.0599
24.07	-50.9931
24.08	-29.5718
24.09	-11.6984
24.1	2.1164
24.11	13.6735
24.12	24.2865
24.13	34.7442
24.14	45.2765
24.15	54.5437
24.16	60.8247
24.17	64.7778
24.18	68.9391
24.19	74.352
24.2	80.135
24.21	86.4717
24.22	95.0864
24.23	105.9654
24.24	116.0705
24.25	122.2154
24.26	123.4188
24.27	120.2131
24.28	113.7863
24.29	106.065
24.3	98.5373
24.31	90.7803
24.32	81.912
24.33	72.857
24.34	64.6428
24.35	55.1929
24.36	41.339
24.37	24.3366
24.38	10.2076
24.39	3.9249
24.4	5.7465
24.41	13.1718
24.42	23.0954
24.43	31.5216
24.44	34.7811
24.45	32.5536
24.46	27.2832
24.47	19.9949
24.48	9.5803
24.49	-3.1496
24.5	-14.0632
24.51	-19.5924
24.52	-19.013
24.53	-11.7782
24.54	3.8536
24.55	27.3993
24.56	54.1092
24.57	78.5305
24.58	98.1195
24.59	112.0934
24.6	119.7339
24.61	121.9411
24.62	121.5472
24.63	119.2262
24.64	111.4664
24.65	96.0098
24.66	77.8486
24.67	66.1729
24.68	65.279
24.69	70.7161
24.7	74.1493
24.71	70.0444
24.72	58.1249
24.73	42.0013
24.74	26.3224
24.75	13.7965
24.76	3.9447
24.77	-5.0661
24.78	-13.553
24.79	-19.8355
24.8	-22.2817
24.81	-21.0475
24.82	-17.9358
24.83	-15.2397
24.84	-14.6281
24.85	-16.4246
24.86	-19.6449
24.87	-22.8571
24.88	-25.069
24.89	-25.9451
24.9	-25.577
24.91	-24.1083
24.92	-21.1199
24.93	-15.2567
24.94	-5.1819
24.95	8.2596
24.96	20.7781
24.97	26.3666
24.98	21.432
24.99	7.8195
25	-8.6451
25.01	-23.1938
25.02	-35.4055
25.03	-47.0507
25.04	-57.7832
25.05	-64.7898
25.06	-66.4534
25.07	-64.2269
25.08	-60.4685
25.09	-56.494
25.1	-53.4986
25.11	-53.196
25.12	-56.2109
25.13	-61.4841
25.14	-68.0576
25.15	-75.0654
25.16	-78.8857
25.17	-73.8097
25.18	-58.6308
25.19	-40.2694
25.2	-27.4188
25.21	-22.0912
25.22	-20.6082
25.23	-21.0072
25.24	-24.8329
25.25	-31.9465
25.26	-38.1655
25.27	-39.326
25.28	-34.7342
25.29	-25.9006
25.3	-14.8072
25.31	-4.26
25.32	2.9811
25.33	6.8183
25.34	9.4488
25.35	11.4528
25.36	10.4538
25.37	4.6765
25.38	-4.3367
25.39	-13.7152
25.4	-21.8183
25.41	-27.3131
25.42	-27.6401
25.43	-20.6857
25.44	-7.6001
25.45	7.2594
25.46	19.0518
25.47	24.943
25.48	24.9409
25.49	21.0798
25.5	15.5318
25.51	9.5574
25.52	4.7121
25.53	4.082
25.54	10.4044
25.55	22.8847
25.56	37.5584
25.57	51.1901
25.58	63.5278
25.59	75.7381
25.6	88.4031
25.61	101.4028
25.62	113.868
25.63	123.3871
25.64	126.849
25.65	123.2805
25.66	115.0065
25.67	105.3149
25.68	95.9031
25.69	87.2122
25.7	80.1112
25.71	76.0069
25.72	75.3823
25.73	76.5902
25.74	75.9386
25.75	69.3082
25.76	54.7663
25.77	34.0557
25.78	11.0821
25.79	-11.1103
25.8	-31.4371
25.81	-49.3066
25.82	-63.2958
25.83	-71.8044
25.84	-74.6121
25.85	-73.5509
25.86	-71.6426
25.87	-71.1901
25.88	-72.3888
25.89	-73.995
25.9	-75.0356
25.91	-74.8163
25.92	-71.489
25.93	-62.7332
25.94	-48.8008
25.95	-33.0261
25.96	-18.0224
25.97	-3.2615
25.98	11.9039
25.99	24.9057
26	32.2303
26.01	33.5906
26.02	31.1134
26.03	25.579
26.04	16.605
26.05	5.8439
26.06	-3.5046
26.07	-10.5537
26.08	-17.0298
26.09	-23.3049
26.1	-27.167
26.11	-27.4941
26.12	-26.4909
26.13	-26.9577
26.14	-29.4135
26.15	-33.1601
26.16	-38.3268
26.17	-45.3919
26.18	-53.9059
26.19	-62.8102
26.2	-71.0504
26.21	-77.099
26.22	-78.8697
26.23	-74.9211
26.24	-65.3005
26.25	-51.2599
26.26	-35.0983
26.27	-20.0381
26.28	-8.697
26.29	-1.3088
26.3	3.5426
26.31	6.5458
26.32	7.2137
26.33	5.3801
26.34	1.4154
26.35	-4.8631
26.36	-13.5517
26.37	-22.8976
26.38	-30.3111
26.39	-35.5994
26.4	-41.2137
26.41	-48.6117
26.42	-56.2313
26.43	-61.9736
26.44	-66.0923
26.45	-70.5837
26.46	-76.8806
26.47	-84.9229
26.48	-93.4274
26.49	-100.4237
26.5	-104.5134
26.51	-106.104
26.52	-106.5712
26.53	-106.1863
26.54	-104.1318
26.55	-100.5471
26.56	-96.7685
26.57	-92.9156
26.58	-86.7199
26.59	-75.5857
26.6	-58.8573
26.61	-37.7097
26.62	-14.0881
26.63	9.6702
26.64	31.3816
26.65	50.0659
26.66	65.9302
26.67	79.0308
26.68	88.5302
26.69	93.3225
26.7	92.9913
26.71	88.7226
26.72	83.8618
26.73	82.1383
26.74	83.5939
26.75	83.4116
26.76	77.0843
26.77	65.8748
26.78	54.4509
26.79	43.9137
26.8	30.8983
26.81	14.0127
26.82	-2.4592
26.83	-12.5753
26.84	-13.5398
26.85	-5.4719
26.86	9.9834
26.87	28.3991
26.88	42.7824
26.89	48.4411
26.9	46.9185
26.91	43.4246
26.92	41.5852
26.93	41.9698
26.94	43.7224
26.95	45.4445
26.96	45.8113
26.97	45.1831
26.98	45.2543
26.99	45.5095
27	41.9939
27.01	31.8686
27.02	17.3233
27.03	2.2279
27.04	-13.3096
27.05	-31.4794
27.06	-50.9639
27.07	-66.7667
27.08	-76.1059
27.09	-80.8248
27.1	-83.1991
27.11	-82.9755
27.12	-80.2379
27.13	-78.1565
27.14	-80.5409
27.15	-88.6957
27.16	-102.6837
27.17	-123.2891
27.18	-149.4285
27.19	-174.7454
27.2	-190.5557
27.21	-193.1376
27.22	-186.1363
27.23	-175.3826
27.24	-163.5264
27.25	-150.5272
27.26	-136.848
27.27	-123.7189
27.28	-111.1096
27.29	-97.6638
27.3	-82.7673
27.31	-67.208
27.32	-51.646
27.33	-35.873
27.34	-20.0764
27.35	-5.5623
27.36	6.6823
27.37	17.3496
27.38	27.7471
27.39	37.7074
27.4	45.3183
27.41	48.5794
27.42	46.8222
27.43	40.8188
27.44	32.3028
27.45	23.5747
27.46	17.1039
27.47	15.0162
27.48	18.513
27.49	27.285
27.5	39.3661
27.51	51.9342
27.52	62.5051
27.53	69.3838
27.54	71.5877
27.55	69.4425
27.56	65.3853
27.57	62.997
27.58	64.4521
27.59	69.4086
27.6	76.7267
27.61	86.387
27.62	99.0057
27.63	114.1391
27.64	129.8793
27.65	143.7831
27.66	153.7537
27.67	158.6322
27.68	158.5257
27.69	154.0407
27.7	144.7679
27.71	129.3481
27.72	107.7848
27.73	83.0172
27.74	59.3274
27.75	39.4759
27.76	23.7272
27.77	10.8842
27.78	-0.3169
27.79	-10.0363
27.8	-16.9193
27.81	-19.662
27.82	-19.4535
27.83	-19.619
27.84	-22.0885
27.85	-25.6905
27.86	-29.0499
27.87	-33.3812
27.88	-40.2566
27.89	-47.5938
27.9	-50.2597
27.91	-44.6726
27.92	-31.3031
27.93	-13.0699
27.94	6.8155
27.95	25.3297
27.96	39.7355
27.97	48.1082
27.98	49.7741
27.99	46.1044
28	41.5028
28.01	41.8465
28.02	49.7216
28.03	61.8177
28.04	72.8335
28.05	80.966
28.06	87.231
28.07	90.6185
28.08	87.8969
28.09	78.8833
28.1	68.3352
28.11	60.6914
28.12	55.3211
28.13	48.9568
28.14	40.8924
28.15	33.4382
28.16	28.4192
28.17	25.6517
28.18	24.5685
28.19	25.2544
28.2	27.5239
28.21	30.4887
28.22	33.7473
28.23	38.1495
28.24	44.6536
28.25	52.7684
28.26	60.6779
28.27	66.7303
28.28	70.1402
28.29	70.1085
28.3	65.2557
28.31	55.1329
28.32	42.1674
28.33	30.8518
28.34	24.5132
28.35	23.548
28.36	26.6575
28.37	32.2335
28.38	38.1379
28.39	42.1057
28.4	43.6445
28.41	43.9925
28.42	42.9961
28.43	38.0907
28.44	28.4665
28.45	18.3011
28.46	12.7505
28.47	11.6886
28.48	10.5559
28.49	6.7974
28.5	1.9319
28.51	-2.7251
28.52	-8.2794
28.53	-14.7374
28.54	-18.7176
28.55	-17.1723
28.56	-11.4052
28.57	-5.2927
28.58	-1.0928
28.59	1.0904
28.6	1.2803
28.61	-0.4812
28.62	-2.8947
28.63	-4.1775
28.64	-3.9881
28.65	-3.1239
28.66	-1.5443
28.67	1.7829
28.68	6.8568
28.69	11.5616
28.7	13.0392
28.71	9.7995
28.72	2.6332
28.73	-6.0135
28.74	-13.67
28.75	-19.4038
28.76	-23.922
28.77	-28.0733
28.78	-31.4934
28.79	-32.8719
28.8	-31.2451
28.81	-26.8339
28.82	-20.9227
28.83	-15.1643
28.84	-10.8225
28.85	-8.4508
28.86	-8.097
28.87	-9.4039
28.88	-11.2982
28.89	-12.0818
28.9	-10.3657
28.91	-5.7481
28.92	1.467
28.93	10.3968
28.94	19.1059
28.95	25.3322
28.96	28.7934
28.97	31.7087
28.98	35.7021
28.99	39.2905
29	40.1556
29.01	38.733
29.02	37.0012
29.03	34.2337
29.04	26.9143
29.05	13.3185
29.06	-4.363
29.07	-23.0869
29.08	-41.5584
29.09	-58.782
29.1	-72.7351
29.11	-82.4705
29.12	-89.7384
29.13	-96.5135
29.14	-102.1558
29.15	-104.8707
29.16	-105.0445
29.17	-105.4347
29.18	-108.6974
29.19	-115.974
29.2	-126.8076
29.21	-138.6306
29.22	-146.9625
29.23	-148.0337
29.24	-141.3698
29.25	-128.9136
29.26	-112.3563
29.27	-92.8187
29.28	-72.4617
29.29	-54.1758
29.3	-39.1864
29.31	-26.438
29.32	-14.9127
29.33	-5.4621
29.34	0.1796
29.35	1.2701
29.36	-1.6026
29.37	-7.2613
29.38	-14.3153
29.39	-21.2445
29.4	-26.829
29.41	-30.5959
29.42	-32.7963
29.43	-34.2619
29.44	-36.4766
29.45	-41.3294
29.46	-50.0431
29.47	-61.9643
29.48	-74.5347
29.49	-84.7604
29.5	-90.8584
29.51	-92.5452
29.52	-90.1728
29.53	-84.3762
29.54	-76.7474
29.55	-69.8621
29.56	-65.625
29.57	-63.8767
29.58	-63.4793
29.59	-64.4065
29.6	-67.5542
29.61	-72.541
29.62	-77.1379
29.63	-79.384
29.64	-79.0557
29.65	-76.3423
