T(sec)	Sa(cm/s2)
14.84	-4.3467
14.85	-4.6167
14.86	-4.0333
14.87	-3.0418
14.88	-2.2589
14.89	-1.9165
14.9	-1.8235
14.91	-1.7786
14.92	-1.8264
14.93	-2.0476
14.94	-2.2549
14.95	-2.0821
14.96	-1.388
14.97	-0.4589
14.98	0.2447
14.99	0.4876
15	0.3886
15.01	0.2409
15.02	0.2789
15.03	0.5655
15.04	0.9991
15.05	1.4339
15.06	1.8692
15.07	2.5069
15.08	3.494
15.09	4.5542
15.1	5.0023
15.11	4.2943
15.12	2.5841
15.13	0.6423
15.14	-0.8225
15.15	-1.7316
15.16	-2.5548
15.17	-3.7605
15.18	-5.3645
15.19	-6.8869
15.2	-7.6375
15.21	-7.1349
15.22	-5.4801
15.23	-3.4343
15.24	-2.006
15.25	-1.7349
15.26	-2.2531
15.27	-2.5792
15.28	-1.9589
15.29	-0.5347
15.3	0.7526
15.31	0.958
15.32	-0.0734
15.33	-1.6151
15.34	-2.7473
15.35	-3.1567
15.36	-3.2529
15.37	-3.5095
15.38	-3.7873
15.39	-3.4541
15.4	-2.2112
15.41	-0.6538
15.42	0.1933
15.43	-0.0513
15.44	-0.6611
15.45	-0.5611
15.46	0.4978
15.47	1.7183
15.48	2.2794
15.49	2.3529
15.5	2.7896
15.51	3.7879
15.52	4.2583
15.53	2.8863
15.54	-0.2211
15.55	-3.3189
15.56	-4.6442
15.57	-4.0495
15.58	-2.7897
15.59	-1.8501
15.6	-0.9263
15.61	0.7883
15.62	3.1775
15.63	5.037
15.64	5.3757
15.65	4.5601
15.66	3.9558
15.67	4.5699
15.68	6.2443
15.69	8.0987
15.7	9.4539
15.71	10.1547
15.72	10.1678
15.73	9.2239
15.74	7.0922
15.75	4.1869
15.76	1.6838
15.77	0.788
15.78	1.7328
15.79	3.499
15.8	4.6038
15.81	4.2541
15.82	2.8073
15.83	1.2208
15.84	0.1557
15.85	-0.4142
15.86	-0.9068
15.87	-1.622
15.88	-2.4823
15.89	-3.0969
15.9	-3.0224
15.91	-2.1274
15.92	-0.8848
15.93	-0.2399
15.94	-0.8987
15.95	-2.5396
15.96	-3.8423
15.97	-3.6001
15.98	-1.9687
15.99	-0.5008
16	-0.7293
16.01	-2.6333
16.02	-4.5632
16.03	-4.7444
16.04	-2.8746
16.05	-0.2999
16.06	1.2625
16.07	1.1243
16.08	-0.1002
16.09	-1.3599
16.1	-2.1382
16.11	-2.587
16.12	-2.8735
16.13	-2.6423
16.14	-1.3353
16.15	0.9205
16.16	2.9473
16.17	3.324
16.18	1.6925
16.19	-0.8374
16.2	-2.7122
16.21	-3.3326
16.22	-3.3326
16.23	-3.552
16.24	-4.007
16.25	-4.0428
16.26	-3.3297
16.27	-2.389
16.28	-2.0526
16.29	-2.6087
16.3	-3.6213
16.31	-4.4307
16.32	-4.6119
16.33	-4.031
16.34	-2.8077
16.35	-1.4097
16.36	-0.5681
16.37	-0.7688
16.38	-1.7779
16.39	-2.8784
16.4	-3.6724
16.41	-4.4693
16.42	-5.6869
16.43	-6.9678
16.44	-7.1983
16.45	-5.5854
16.46	-2.6216
16.47	0.1919
16.48	1.6217
16.49	1.6772
16.5	1.3912
16.51	1.776
16.52	2.9926
16.53	4.3391
16.54	4.8531
16.55	3.9847
16.56	1.9579
16.57	-0.3289
16.58	-1.8361
16.59	-2.0771
16.6	-1.4632
16.61	-0.9366
16.62	-1.1271
16.63	-1.7842
16.64	-2.0488
16.65	-1.3379
16.66	-0.0021
16.67	0.8855
16.68	0.4445
16.69	-1.1852
16.7	-2.8025
16.71	-2.9336
16.72	-0.86
16.73	2.8537
16.74	6.6627
16.75	8.9075
16.76	8.6542
16.77	6.0853
16.78	2.3794
16.79	-0.8197
16.8	-2.2262
16.81	-1.7014
16.82	-0.3823
16.83	0.2215
16.84	-0.4334
16.85	-1.4444
16.86	-1.449
16.87	-0.1126
16.88	1.4983
16.89	2.0678
16.9	1.4073
16.91	0.5405
16.92	0.485
16.93	1.1324
16.94	1.4121
16.95	0.4851
16.96	-1.3112
16.97	-2.7197
16.98	-2.7585
16.99	-1.688
17	-0.7823
17.01	-1.0955
17.02	-2.452
17.03	-3.7002
17.04	-3.9278
17.05	-3.2876
17.06	-2.5837
17.07	-2.2363
17.08	-1.8747
17.09	-0.8809
17.1	0.9548
17.11	3.4025
17.12	6.1022
17.13	8.5774
17.14	10.0576
17.15	9.7645
17.16	7.6783
17.17	4.8712
17.18	2.7568
17.19	1.9131
17.2	1.7647
17.21	1.4544
17.22	0.8709
17.23	0.709
17.24	1.6315
17.25	3.5383
17.26	5.6196
17.27	6.9398
17.28	6.9475
17.29	5.704
17.3	3.9393
17.31	2.8496
17.32	3.4057
17.33	5.4221
17.34	7.2952
17.35	7.0669
17.36	4.1741
17.37	0.2539
17.38	-1.9804
17.39	-0.9232
17.4	2.6566
17.41	6.3544
17.42	8.0572
17.43	7.3069
17.44	5.1725
17.45	3.1315
17.46	2.0552
17.47	1.9112
17.48	2.0972
17.49	2.013
17.5	1.4987
17.51	0.8797
17.52	0.5777
17.53	0.6006
17.54	0.4002
17.55	-0.6971
17.56	-2.8352
17.57	-5.36
17.58	-7.2344
17.59	-7.8113
17.6	-7.2888
17.61	-6.4352
17.62	-5.8428
17.63	-5.4289
17.64	-4.6664
17.65	-3.2805
17.66	-1.6658
17.67	-0.5908
17.68	-0.5179
17.69	-1.2236
17.7	-2.0162
17.71	-2.2488
17.72	-1.6878
17.73	-0.597
17.74	0.3811
17.75	0.5304
17.76	-0.4661
17.77	-2.1821
17.78	-3.6787
17.79	-4.3111
17.8	-4.408
17.81	-5.0387
17.82	-6.9173
17.83	-9.4366
17.84	-10.8217
17.85	-9.3967
17.86	-4.9487
17.87	0.8985
17.88	5.565
17.89	7.0026
17.9	4.8435
17.91	0.5952
17.92	-3.1766
17.93	-4.2701
17.94	-2.1448
17.95	1.7371
17.96	4.9456
17.97	5.927
17.98	5.2121
17.99	4.8328
18	6.3765
18.01	9.5127
18.02	12.3999
18.03	13.4165
18.04	12.3565
18.05	10.0898
18.06	7.5135
18.07	5.1011
18.08	3.1483
18.09	1.85
18.1	0.9735
18.11	-0.0763
18.12	-1.404
18.13	-2.0015
18.14	-0.5731
18.15	2.7529
18.16	5.9057
18.17	6.5865
18.18	4.5477
18.19	1.7997
18.2	0.3743
18.21	0.1982
18.22	-0.451
18.23	-2.551
18.24	-4.994
18.25	-5.9344
18.26	-5.0939
18.27	-4.1454
18.28	-4.7413
18.29	-6.6286
18.3	-8.0256
18.31	-7.5813
18.32	-5.5334
18.33	-3.0566
18.34	-1.0966
18.35	-0.1601
18.36	-0.7419
18.37	-3.12
18.38	-6.4847
18.39	-8.8417
18.4	-8.4717
18.41	-5.6182
18.42	-2.3816
18.43	-0.7059
18.44	-0.6057
18.45	-0.5538
18.46	0.5486
18.47	2.1643
18.48	2.9849
18.49	2.6878
18.5	2.4241
18.51	3.4523
18.52	5.5193
18.53	6.8751
18.54	5.9661
18.55	3.0024
18.56	-0.2376
18.57	-2.0937
18.58	-2.4026
18.59	-2.2498
18.6	-2.6115
18.61	-3.4878
18.62	-4.3084
18.63	-4.8053
18.64	-5.1546
18.65	-5.3469
18.66	-4.833
18.67	-3.0958
18.68	-0.5043
18.69	1.66
18.7	2.192
18.71	1.0248
18.72	-0.649
18.73	-1.2981
18.74	-0.2396
18.75	1.8476
18.76	3.5017
18.77	3.7199
18.78	2.816
18.79	2.0681
18.8	2.4431
18.81	3.6724
18.82	4.6385
18.83	4.5983
18.84	3.8489
18.85	3.1754
18.86	2.9139
18.87	2.8123
18.88	2.6786
18.89	2.7314
18.9	3.0885
18.91	3.1842
18.92	2.1457
18.93	-0.1395
18.94	-2.598
18.95	-3.8558
18.96	-3.5109
18.97	-2.3968
18.98	-1.625
18.99	-1.5184
19	-1.4901
19.01	-0.7796
19.02	0.8296
19.03	2.9044
19.04	4.7073
19.05	5.5223
19.06	4.7896
19.07	2.2566
19.08	-1.7029
19.09	-5.8843
19.1	-8.6457
19.11	-8.9127
19.12	-7.0193
19.13	-4.4823
19.14	-2.7576
19.15	-2.1377
19.16	-1.8834
19.17	-1.3655
19.18	-0.8867
19.19	-1.2539
19.2	-2.6189
19.21	-3.9645
19.22	-3.9323
19.23	-2.2283
19.24	-0.125
19.25	0.598
19.26	-0.6606
19.27	-2.7168
19.28	-3.7701
19.29	-3.1699
19.3	-1.9007
19.31	-1.2987
19.32	-1.4922
19.33	-1.3194
19.34	0.2642
19.35	2.9243
19.36	5.1683
19.37	5.7134
19.38	4.5927
19.39	3.036
19.4	2.3425
19.41	2.7461
19.42	3.2235
19.43	2.4465
19.44	0.0726
19.45	-2.8547
19.46	-4.8434
19.47	-5.2784
19.48	-4.7248
19.49	-3.9664
19.5	-3.0249
19.51	-1.3964
19.52	0.8068
19.53	2.3255
19.54	1.7047
19.55	-1.1646
19.56	-4.5934
19.57	-6.2945
19.58	-5.0616
19.59	-1.3732
19.6	3.337
19.61	7.6572
19.62	10.4841
19.63	10.9147
19.64	8.6106
19.65	4.5813
19.66	1.1877
19.67	0.5942
19.68	2.7668
19.69	5.1921
19.7	5.0336
19.71	1.7547
19.72	-2.4977
19.73	-5.077
19.74	-5.1032
19.75	-3.4903
19.76	-1.2632
19.77	1.4345
19.78	4.6023
19.79	7.3691
19.8	8.3786
19.81	7.1213
19.82	4.4262
19.83	1.5505
19.84	-0.8357
19.85	-2.6002
19.86	-3.5586
19.87	-3.4926
19.88	-2.6862
19.89	-1.8339
19.9	-1.0827
19.91	0.4509
19.92	3.6181
19.93	7.6582
19.94	10.2452
19.95	9.6049
19.96	6.5016
19.97	3.7172
19.98	3.4044
19.99	5.1328
20	6.6104
20.01	6.0331
20.02	3.4972
20.03	0.4432
20.04	-1.6197
20.05	-1.6878
20.06	0.7101
20.07	5.1618
20.08	9.8977
20.09	12.3432
20.1	10.9027
20.11	6.4241
20.12	1.6578
20.13	-1.0332
20.14	-1.598
20.15	-2.0405
20.16	-4.2709
20.17	-8.1194
20.18	-11.3501
20.19	-11.6235
20.2	-8.5597
20.21	-4.0117
20.22	-0.4164
20.23	1.0729
20.24	0.9401
20.25	0.1421
20.26	-1.0444
20.27	-2.9603
20.28	-5.6486
20.29	-8.3178
20.3	-9.7527
20.31	-9.1076
20.32	-6.3148
20.33	-2.0106
20.34	2.6521
20.35	6.2135
20.36	7.4337
20.37	6.1315
20.38	3.6117
20.39	1.8996
20.4	2.0789
20.41	3.2225
20.42	3.1698
20.43	0.6258
20.44	-3.4544
20.45	-6.6482
20.46	-7.2293
20.47	-5.5203
20.48	-3.2485
20.49	-1.9139
20.5	-1.9593
20.51	-3.2014
20.52	-5.449
20.53	-8.4149
20.54	-11.3716
20.55	-13.473
20.56	-14.5849
20.57	-15.4568
20.58	-16.7095
20.59	-17.7265
20.6	-16.9685
20.61	-13.6749
20.62	-9.1127
20.63	-5.7442
20.64	-4.8785
20.65	-5.1903
20.66	-3.8365
20.67	0.6777
20.68	6.6492
20.69	10.3358
20.7	9.2541
20.71	4.5201
20.72	-0.1324
20.73	-1.7936
20.74	-0.8599
20.75	-0.0514
20.76	-1.0958
20.77	-2.7053
20.78	-2.0108
20.79	2.203
20.8	7.9983
20.81	11.9956
20.82	12.2984
20.83	9.6595
20.84	6.1829
20.85	3.4404
20.86	1.943
20.87	1.8512
20.88	3.3771
20.89	6.1509
20.9	8.6179
20.91	8.8338
20.92	6.2899
20.93	2.7779
20.94	1.0117
20.95	2.1684
20.96	4.8154
20.97	6.2406
20.98	4.7347
20.99	0.7062
21	-3.9669
21.01	-7.3557
21.02	-8.5664
21.03	-8.0717
21.04	-7.1954
21.05	-6.9065
21.06	-6.8124
21.07	-5.5703
21.08	-2.667
21.09	0.3698
21.1	1.1263
21.11	-1.0708
21.12	-4.0884
21.13	-5.0478
21.14	-3.386
21.15	-1.4003
21.16	-1.6135
21.17	-4.033
21.18	-6.4081
21.19	-6.9306
21.2	-6.0336
21.21	-5.3619
21.22	-5.5929
21.23	-5.9437
21.24	-5.6375
21.25	-4.9314
21.26	-4.1538
21.27	-2.3595
21.28	1.8377
21.29	7.6482
21.3	11.1926
21.31	8.5116
21.32	-0.0022
21.33	-8.6976
21.34	-10.9469
21.35	-4.7178
21.36	5.9285
21.37	14.5602
21.38	17.4212
21.39	15.3361
21.4	11.7077
21.41	9.3112
21.42	8.6782
21.43	8.6213
21.44	7.6894
21.45	5.2541
21.46	1.7594
21.47	-1.641
21.48	-3.634
21.49	-3.2471
21.5	-0.3061
21.51	4.2232
21.52	8.4306
21.53	10.5429
21.54	10.3459
21.55	9.5558
21.56	10.3296
21.57	13.025
21.58	15.5213
21.59	15.1353
21.6	11.3978
21.61	6.7448
21.62	4.2152
21.63	4.5332
21.64	5.7652
21.65	5.8886
21.66	5.2224
21.67	5.8087
21.68	8.5403
21.69	11.6416
21.7	12.4252
21.71	10.101
21.72	6.1676
21.73	2.1849
21.74	-1.8975
21.75	-6.7173
21.76	-11.5051
21.77	-14.1276
21.78	-13.267
21.79	-9.9284
21.8	-6.4637
21.81	-4.4904
21.82	-4.0926
21.83	-4.6397
21.84	-5.6598
21.85	-6.7891
21.86	-7.4438
21.87	-7.1054
21.88	-5.9636
21.89	-4.9787
21.9	-5.0622
21.91	-6.1311
21.92	-7.0434
21.93	-6.6438
21.94	-5.0114
21.95	-3.5618
21.96	-3.6127
21.97	-4.7773
21.98	-5.1333
21.99	-3.3557
22	-0.5072
22.01	0.8608
22.02	-0.393
22.03	-2.4681
22.04	-2.5145
22.05	0.1092
22.06	3.1323
22.07	4.1363
22.08	3.412
22.09	3.3924
22.1	5.4386
22.11	8.0343
22.12	8.586
22.13	6.4749
22.14	3.5998
22.15	1.9675
22.16	1.5221
22.17	0.811
22.18	-0.6647
22.19	-1.5643
22.2	-0.3536
22.21	2.7104
22.22	5.7489
22.23	7.2583
22.24	7.3819
22.25	7.0239
22.26	6.2294
22.27	4.1122
22.28	0.4308
22.29	-3.3802
22.3	-5.2936
22.31	-4.7313
22.32	-3.1407
22.33	-2.4428
22.34	-3.1736
22.35	-4.2985
22.36	-4.5962
22.37	-3.8787
22.38	-2.8334
22.39	-1.9176
22.4	-0.6025
22.41	2.1988
22.42	6.7838
22.43	11.5827
22.44	13.6719
22.45	11.0305
22.46	4.7372
22.47	-1.3765
22.48	-3.9412
22.49	-3.134
22.5	-2.1524
22.51	-3.3821
22.52	-5.593
22.53	-5.5876
22.54	-2.3898
22.55	1.2333
22.56	1.943
22.57	-0.1786
22.58	-1.7851
22.59	-0.3594
22.6	2.772
22.61	3.9395
22.62	1.0307
22.63	-4.6953
22.64	-10.2293
22.65	-13.3525
22.66	-13.5989
22.67	-11.7433
22.68	-9.0975
22.69	-6.9772
22.7	-6.1347
22.71	-6.5727
22.72	-8.1341
22.73	-10.9949
22.74	-14.9101
22.75	-17.9985
22.76	-17.3663
22.77	-11.9677
22.78	-4.6444
22.79	-0.2334
22.8	-1.0413
22.81	-4.6009
22.82	-6.4439
22.83	-4.8632
22.84	-2.3047
22.85	-2.0414
22.86	-4.2356
22.87	-5.8837
22.88	-4.3562
22.89	-0.2633
22.9	3.3691
22.91	4.2271
22.92	2.5542
22.93	0.1835
22.94	-1.5008
22.95	-2.2731
22.96	-2.1944
22.97	-0.8446
22.98	2.1435
22.99	5.9976
23	8.74
23.01	8.504
23.02	4.9915
23.03	-0.2288
23.04	-4.6194
23.05	-5.9504
23.06	-3.4061
23.07	1.7309
23.08	6.4245
23.09	7.7476
23.1	5.2129
23.11	1.2324
23.12	-1.2363
23.13	-1.5799
23.14	-1.6962
23.15	-3.2559
23.16	-5.4241
23.17	-5.8095
23.18	-3.3591
23.19	0.3388
23.2	2.66
23.21	2.33
23.22	0.1414
23.23	-1.9974
23.24	-2.23
23.25	0.4394
23.26	5.3952
23.27	10.1921
23.28	11.9455
23.29	9.8588
23.3	6.3554
23.31	5.0394
23.32	7.13
23.33	10.062
23.34	9.8733
23.35	5.0626
23.36	-1.7982
23.37	-6.0687
23.38	-4.7482
23.39	1.1622
23.4	7.33
23.41	9.2032
23.42	5.2945
23.43	-1.8098
23.44	-7.4964
23.45	-8.4792
23.46	-4.6331
23.47	1.8186
23.48	8.1961
23.49	12.2794
23.5	12.3036
23.51	7.5804
23.52	-0.1995
23.53	-7.1498
23.54	-10.0764
23.55	-9.5657
23.56	-9.3717
23.57	-11.9694
23.58	-15.0339
23.59	-13.2538
23.6	-4.0493
23.61	8.8537
23.62	17.9605
23.63	18.2245
23.64	10.9336
23.65	1.9704
23.66	-3.3189
23.67	-3.7939
23.68	-2.0322
23.69	-1.0187
23.7	-1.3943
23.71	-1.4607
23.72	0.5865
23.73	4.4845
23.74	7.7027
23.75	7.3382
23.76	2.603
23.77	-4.0348
23.78	-8.164
23.79	-6.6305
23.8	-0.3465
23.81	5.9574
23.82	7.5937
23.83	4.3761
23.84	1.158
23.85	3.1642
23.86	10.4098
23.87	17.2458
23.88	18.031
23.89	13.063
23.9	8.2404
23.91	8.7894
23.92	13.9517
23.93	18.1203
23.94	16.5012
23.95	8.9963
23.96	-0.7851
23.97	-8.7958
23.98	-12.454
23.99	-10.8935
24	-5.2287
24.01	1.2527
24.02	4.587
24.03	3.0184
24.04	-1.5994
24.05	-5.6415
24.06	-6.8534
24.07	-5.6238
24.08	-3.8671
24.09	-3.4754
24.1	-5.5272
24.11	-9.6632
24.12	-13.5951
24.13	-14.1974
24.14	-10.3927
24.15	-4.9264
24.16	-2.1775
24.17	-3.682
24.18	-6.4294
24.19	-6.1236
24.2	-1.6778
24.21	4.106
24.22	7.8574
24.23	8.6328
24.24	7.6317
24.25	6.2091
24.26	5.1091
24.27	5.0313
24.28	6.5322
24.29	8.8464
24.3	9.6088
24.31	6.7299
24.32	0.7175
24.33	-5.301
24.34	-8.1978
24.35	-7.5319
24.36	-5.6452
24.37	-5.1638
24.38	-6.4326
24.39	-7.3936
24.4	-5.9497
24.41	-2.3337
24.42	1.0178
24.43	1.9068
24.44	0.4299
24.45	-1.4947
24.46	-2.3006
24.47	-2.0811
24.48	-1.9219
24.49	-2.5454
24.5	-3.7992
24.51	-4.9736
24.52	-5.2177
24.53	-4.0452
24.54	-2.0855
24.55	-1.1984
24.56	-3.0061
24.57	-6.9131
24.58	-10.1149
24.59	-10.1597
24.6	-7.2976
24.61	-3.7956
24.62	-1.1609
24.63	1.1235
24.64	3.8666
24.65	6.0158
24.66	5.1828
24.67	0.3674
24.68	-6.4674
24.69	-11.8915
24.7	-13.9122
24.71	-13.2547
24.72	-12.0041
24.73	-11.3001
24.74	-10.4431
24.75	-8.1751
24.76	-4.6897
24.77	-2.0171
24.78	-1.8839
24.79	-3.0652
24.8	-1.6187
24.81	5.1952
24.82	15.0668
24.83	21.6983
24.84	20.6668
24.85	14.0352
24.86	8.2371
24.87	7.2495
24.88	8.8311
24.89	8.2008
24.9	4.6051
24.91	2.6966
24.92	7.045
24.93	16.5155
24.94	25.2314
24.95	28.6585
24.96	27.4415
24.97	25.0799
24.98	23.3192
24.99	21.2014
25	18.0945
25.01	15.7275
25.02	16.1727
25.03	18.6867
25.04	19.9889
25.05	17.8413
25.06	13.3395
25.07	9.1318
25.08	6.1616
25.09	3.1652
25.1	-0.838
25.11	-4.7414
25.12	-6.6225
25.13	-6.197
25.14	-5.2158
25.15	-5.5676
25.16	-7.6995
25.17	-10.9646
25.18	-14.62
25.19	-17.7111
25.2	-18.4171
25.21	-14.8179
25.22	-7.13
25.23	1.215
25.24	5.7319
25.25	4.6991
25.26	0.6758
25.27	-2.1118
25.28	-1.8958
25.29	-0.7055
25.3	-1.6698
25.31	-5.3612
25.32	-9.1245
25.33	-9.977
25.34	-7.8817
25.35	-5.9216
25.36	-7.2114
25.37	-11.7314
25.38	-16.2687
25.39	-17.4048
25.4	-14.4319
25.41	-9.4257
25.42	-4.9526
25.43	-2.2301
25.44	-1.3673
25.45	-2.4032
25.46	-5.1875
25.47	-8.439
25.48	-10.046
25.49	-9.0643
25.5	-7.0715
25.51	-6.7245
25.52	-8.7476
25.53	-10.8038
25.54	-9.7221
25.55	-4.7408
25.56	1.6282
25.57	5.7896
25.58	5.9507
25.59	3.1662
25.6	0.1687
25.61	-0.6263
25.62	1.4733
25.63	5.201
25.64	8.2762
25.65	9.1213
25.66	8.2767
25.67	8.114
25.68	10.5377
25.69	14.5036
25.7	16.1262
25.71	12.1039
25.72	3.5877
25.73	-3.6522
25.74	-3.7126
25.75	4.1803
25.76	14.7433
25.77	21.0384
25.78	19.9208
25.79	13.4857
25.8	5.9168
25.81	-0.2888
25.82	-5.0135
25.83	-8.6205
25.84	-10.7066
25.85	-10.9581
25.86	-10.1874
25.87	-9.4511
25.88	-8.3038
25.89	-5.0088
25.9	0.9121
25.91	6.8698
25.92	8.7898
25.93	4.7271
25.94	-3.2669
25.95	-10.7353
25.96	-13.9967
25.97	-12.2381
25.98	-7.672
25.99	-4.2302
26	-5.1778
26.01	-10.4937
26.02	-16.2021
26.03	-17.2939
26.04	-12.3208
26.05	-5.0128
26.06	-0.7036
26.07	-1.11
26.08	-3.1877
26.09	-3.2033
26.1	-1.0792
26.11	0.0435
26.12	-1.89
26.13	-5.1878
26.14	-6.5366
26.15	-4.9976
26.16	-2.8903
26.17	-2.7877
26.18	-4.6455
26.19	-6.4563
26.2	-7.0283
26.21	-7.009
26.22	-7.138
26.23	-6.6944
26.24	-4.6423
26.25	-1.7848
26.26	-0.33
26.27	-0.7119
26.28	0.1527
26.29	5.986
26.3	16.2297
26.31	24.9692
26.32	25.7472
26.33	17.5726
26.34	5.897
26.35	-2.1814
26.36	-3.3341
26.37	0.8141
26.38	6.4178
26.39	10.35
26.4	11.1807
26.41	9.0587
26.42	5.6388
26.43	3.4989
26.44	4.4102
26.45	7.8133
26.46	11.4986
26.47	14.0666
26.48	16.2576
26.49	19.3712
26.5	22.6716
26.51	23.1793
26.52	18.5208
26.53	9.8328
26.54	1.4922
26.55	-2.217
26.56	-0.3791
26.57	4.1374
26.58	7.1365
26.59	6.1725
26.6	1.9356
26.61	-2.7906
26.62	-5.5385
26.63	-5.9654
26.64	-5.635
26.65	-6.1097
26.66	-7.2615
26.67	-7.4283
26.68	-5.0845
26.69	-0.2419
26.7	5.5049
26.71	9.7653
26.72	10.1907
26.73	5.5804
26.74	-2.6117
26.75	-9.8918
26.76	-11.3082
26.77	-5.8366
26.78	1.8656
26.79	5.2212
26.8	1.9578
26.81	-3.731
26.82	-5.6388
26.83	-1.8387
26.84	3.9148
26.85	6.6296
26.86	4.8985
26.87	1.0495
26.88	-2.477
26.89	-5.7329
26.9	-10.2592
26.91	-16.4433
26.92	-22.5443
26.93	-26.1605
26.94	-26.2496
26.95	-23.7649
26.96	-20.7017
26.97	-18.6507
26.98	-17.9484
26.99	-17.7743
27	-16.9056
27.01	-14.6307
27.02	-11.4089
27.03	-8.8839
27.04	-8.9092
27.05	-11.8655
27.06	-15.6899
27.07	-17.1633
27.08	-14.9345
27.09	-11.2288
27.1	-9.7739
27.11	-11.6065
27.12	-13.4683
27.13	-11.066
27.14	-3.837
27.15	4.1087
27.16	7.8616
27.17	6.0761
27.18	1.5594
27.19	-1.516
27.2	-0.3558
27.21	5.5741
27.22	14.606
27.23	23.0966
27.24	26.7797
27.25	23.6712
27.26	16.2497
27.27	10.0174
27.28	8.9922
27.29	12.3805
27.3	15.7913
27.31	15.5964
27.32	11.954
27.33	7.9479
27.34	6.4775
27.35	8.1288
27.36	11.3153
27.37	13.6989
27.38	13.6748
27.39	11.4675
27.4	9.3441
27.41	10.1799
27.42	14.767
27.43	20.1903
27.44	21.5439
27.45	16.2081
27.46	6.7582
27.47	-0.8392
27.48	-2.6118
27.49	-0.4327
27.5	-0.2111
27.51	-5.8575
27.52	-15.0025
27.53	-20.8957
27.54	-18.5833
27.55	-9.1929
27.56	1.4067
27.57	7.3315
27.58	6.059
27.59	-1.2907
27.6	-11.061
27.61	-18.3265
27.62	-19.1767
27.63	-13.8373
27.64	-7.4171
27.65	-5.8499
27.66	-10.1579
27.67	-15.4141
27.68	-16.0996
27.69	-11.9076
27.7	-7.3727
27.71	-6.2906
27.72	-8.0117
27.73	-9.5619
27.74	-9.8397
27.75	-10.2247
27.76	-11.6407
27.77	-12.8962
27.78	-12.5357
27.79	-10.9409
27.8	-9.2673
27.81	-7.0153
27.82	-2.5534
27.83	3.4047
27.84	6.5056
27.85	2.8583
27.86	-5.5552
27.87	-11.2388
27.88	-8.2448
27.89	1.4255
27.9	9.484
27.91	9.6312
27.92	3.5304
27.93	-1.7417
27.94	-1.4259
27.95	2.628
27.96	5.0835
27.97	3.1766
27.98	-1.159
27.99	-4.4325
28	-5.3361
28.01	-4.8694
28.02	-3.8753
28.03	-1.902
28.04	1.3061
28.05	4.3427
28.06	5.2457
28.07	3.9736
28.08	2.9025
28.09	4.3636
28.1	8.0718
28.11	11.5806
28.12	13.2168
28.13	13.8826
28.14	15.5157
28.15	18.1546
28.16	19.338
28.17	16.7823
28.18	11.3147
28.19	6.6672
28.2	6.2715
28.21	10.377
28.22	16.1552
28.23	20.2329
28.24	21.1042
28.25	19.6715
28.26	18.0656
28.27	17.9297
28.28	19.354
28.29	21.1355
28.3	22.0671
28.31	21.9433
28.32	21.2122
28.33	19.9019
28.34	17.4983
28.35	14.0436
28.36	10.6302
28.37	8.0885
28.38	5.6127
28.39	1.8371
28.4	-2.5677
28.41	-4.7233
28.42	-3.091
28.43	-0.4256
28.44	-1.4573
28.45	-7.3319
28.46	-13.9246
28.47	-16.7532
28.48	-16.3961
28.49	-17.1809
28.5	-20.7975
28.51	-23.5738
28.52	-21.3839
28.53	-15.6459
28.54	-12.0873
28.55	-13.6499
28.56	-16.9386
28.57	-16.9287
28.58	-13.5982
28.59	-11.7412
28.6	-14.4852
28.61	-19.2407
28.62	-21.1146
28.63	-18.8023
28.64	-15.2665
28.65	-13.1046
28.66	-11.4638
28.67	-8.4309
28.68	-4.817
28.69	-3.5333
28.7	-5.3654
28.71	-7.3093
28.72	-6.2205
28.73	-3.1118
28.74	-2.2476
28.75	-5.8805
28.76	-11.1929
28.77	-13.2973
28.78	-10.6473
28.79	-6.4467
28.8	-4.7525
28.81	-6.2001
28.82	-8.0933
28.83	-7.9342
28.84	-5.745
28.85	-2.9323
28.86	-0.1131
28.87	2.9262
28.88	5.5348
28.89	5.7885
28.9	2.518
28.91	-2.6436
28.92	-5.9663
28.93	-4.6017
28.94	1.1969
28.95	8.525
28.96	13.9949
28.97	15.5979
28.98	13.4049
28.99	9.3445
29	6.207
29.01	5.9963
29.02	8.617
29.03	12.2503
29.04	15.3071
29.05	17.9258
29.06	21.2868
29.07	25.5838
29.08	29.1863
29.09	30.055
29.1	27.647
29.11	23.06
29.12	17.6024
29.13	11.9453
29.14	6.7925
29.15	3.4635
29.16	2.799
29.17	3.5864
29.18	3.1223
29.19	-0.0167
29.2	-4.2532
29.21	-6.761
29.22	-6.6543
29.23	-5.5029
29.24	-4.5845
29.25	-2.8691
29.26	1.1513
29.27	6.1944
29.28	8.4438
29.29	5.8652
29.3	1.328
29.31	0.1423
29.32	4.4948
29.33	11.3019
29.34	15.877
29.35	16.8417
29.36	16.6799
29.37	17.9964
29.38	20.3177
29.39	20.6941
29.4	16.5765
29.41	7.7393
29.42	-3.6969
29.43	-14.0937
29.44	-19.5692
29.45	-18.1399
29.46	-11.771
29.47	-5.8426
29.48	-5.2589
29.49	-10.3521
29.5	-16.8418
29.51	-20.146
29.52	-19.5574
29.53	-18.0034
29.54	-18.2244
29.55	-20.0746
29.56	-21.7081
29.57	-22.4006
29.58	-23.1028
29.59	-24.3307
29.6	-24.7058
29.61	-22.3954
29.62	-17.5411
29.63	-12.3267
29.64	-8.56
29.65	-5.9781
