T(sec)	Sa(cm/s2)
1.24	-0.5243
1.25	-0.5329
1.26	-0.4396
1.27	-0.679
1.28	-1.1111
1.29	-1.2598
1.3	-0.9944
1.31	-0.7076
1.32	-0.7501
1.33	-0.9043
1.34	-0.6324
1.35	0.218
1.36	1.189
1.37	1.7744
1.38	2.0241
1.39	2.3921
1.4	3.0378
1.41	3.5182
1.42	3.2978
1.43	2.4199
1.44	1.4719
1.45	0.9019
1.46	0.5815
1.47	0.1557
1.48	-0.3391
1.49	-0.4493
1.5	0.0862
1.51	0.9125
1.52	1.3953
1.53	1.2821
1.54	0.848
1.55	0.4109
1.56	-0.0623
1.57	-0.7356
1.58	-1.4636
1.59	-1.844
1.6	-1.7434
1.61	-1.5428
1.62	-1.7007
1.63	-2.1886
1.64	-2.5618
1.65	-2.5536
1.66	-2.3557
1.67	-2.2096
1.68	-1.9463
1.69	-1.2142
1.7	-0.1359
1.71	0.5688
1.72	0.325
1.73	-0.5518
1.74	-1.1002
1.75	-0.7635
1.76	-0.0328
1.77	0.092
1.78	-0.7834
1.79	-2.0152
1.8	-2.6014
1.81	-2.1445
1.82	-1.0593
1.83	0.0369
1.84	0.9137
1.85	1.6656
1.86	2.2681
1.87	2.4361
1.88	1.9578
1.89	1.0232
1.9	0.1123
1.91	-0.4047
1.92	-0.4885
1.93	-0.3147
1.94	-0.0705
1.95	0.115
1.96	0.1795
1.97	0.2002
1.98	0.4069
1.99	0.9562
2	1.6257
2.01	1.8685
2.02	1.346
2.03	0.3947
2.04	-0.2268
2.05	-0.171
2.06	0.0385
2.07	-0.414
2.08	-1.6006
2.09	-2.6313
2.1	-2.6373
2.11	-1.8312
2.12	-1.3171
2.13	-1.8157
2.14	-2.8378
2.15	-3.2888
2.16	-2.7079
2.17	-1.6249
2.18	-0.7562
2.19	-0.2358
2.2	0.1741
2.21	0.4263
2.22	0.1905
2.23	-0.4838
2.24	-0.928
2.25	-0.5647
2.26	0.3311
2.27	0.9153
2.28	0.8139
2.29	0.565
2.3	0.8665
2.31	1.6183
2.32	2.0173
2.33	1.5781
2.34	0.7557
2.35	0.3922
2.36	0.7116
2.37	1.1079
2.38	0.9214
2.39	0.1961
2.4	-0.4637
2.41	-0.6524
2.42	-0.5583
2.43	-0.5792
2.44	-0.7477
2.45	-0.7298
2.46	-0.3542
2.47	0.0885
2.48	0.2288
2.49	0.1965
2.5	0.5624
2.51	1.5906
2.52	2.7215
2.53	3.0525
2.54	2.3654
2.55	1.4674
2.56	1.354
2.57	2.1209
2.58	2.8678
2.59	2.643
2.6	1.3051
2.61	-0.5434
2.62	-2.1967
2.63	-3.2125
2.64	-3.3321
2.65	-2.4556
2.66	-0.8697
2.67	0.7164
2.68	1.6409
2.69	1.8112
2.7	1.61
2.71	1.2848
2.72	0.6168
2.73	-0.7031
2.74	-2.5086
2.75	-4.1401
2.76	-4.9564
2.77	-4.7101
2.78	-3.4519
2.79	-1.352
2.8	1.1609
2.81	3.228
2.82	3.9186
2.83	2.9911
2.84	1.2125
2.85	-0.2619
2.86	-0.8527
2.87	-0.8456
2.88	-0.803
2.89	-0.8824
2.9	-0.8008
2.91	-0.3005
2.92	0.5397
2.93	1.4335
2.94	2.1637
2.95	2.6664
2.96	2.923
2.97	2.8403
2.98	2.236
2.99	0.9638
3	-0.8429
3.01	-2.6076
3.02	-3.5247
3.03	-3.1391
3.04	-1.7798
3.05	-0.3316
3.06	0.5002
3.07	0.6839
3.08	0.642
3.09	0.6746
3.1	0.729
3.11	0.6835
3.12	0.6416
3.13	0.7982
3.14	1.0816
3.15	1.1044
3.16	0.5462
3.17	-0.492
3.18	-1.593
3.19	-2.4436
3.2	-3.0385
3.21	-3.4486
3.22	-3.5136
3.23	-2.9232
3.24	-1.6408
3.25	-0.1454
3.26	0.8686
3.27	1.0629
3.28	0.6984
3.29	0.3058
3.3	0.1626
3.31	0.127
3.32	-0.0647
3.33	-0.4388
3.34	-0.7742
3.35	-0.8894
3.36	-0.8348
3.37	-0.7537
3.38	-0.6286
3.39	-0.2847
3.4	0.314
3.41	0.8607
3.42	0.9234
3.43	0.3993
3.44	-0.322
3.45	-0.7105
3.46	-0.5788
3.47	-0.1602
3.48	0.2343
3.49	0.4951
3.5	0.6179
3.51	0.5027
3.52	0.0617
3.53	-0.4888
3.54	-0.6805
3.55	-0.3137
3.56	0.1696
3.57	0.0646
3.58	-0.7729
3.59	-1.6319
3.6	-1.6169
3.61	-0.5721
3.62	0.7857
3.63	1.6344
3.64	1.7959
3.65	1.6612
3.66	1.5231
3.67	1.1881
3.68	0.2992
3.69	-1.0752
3.7	-2.2889
3.71	-2.5873
3.72	-1.7614
3.73	-0.4001
3.74	0.5092
3.75	0.3757
3.76	-0.4392
3.77	-0.8702
3.78	-0.1264
3.79	1.4569
3.8	2.6037
3.81	2.2637
3.82	0.6213
3.83	-1.1178
3.84	-1.9334
3.85	-1.8725
3.86	-1.6977
3.87	-1.826
3.88	-1.8515
3.89	-1.1569
3.9	0.2054
3.91	1.4473
3.92	1.8443
3.93	1.4435
3.94	0.9056
3.95	0.7528
3.96	0.909
3.97	0.9714
3.98	0.7866
3.99	0.6373
4	0.8744
4.01	1.4612
4.02	1.9341
4.03	1.7964
4.04	0.9413
4.05	-0.2523
4.06	-1.1718
4.07	-1.3346
4.08	-0.6271
4.09	0.6841
4.1	2.1243
4.11	3.2251
4.12	3.6571
4.13	3.2862
4.14	2.2472
4.15	1.0022
4.16	0.1841
4.17	0.1508
4.18	0.5984
4.19	0.7319
4.2	-0.0041
4.21	-1.3166
4.22	-2.2544
4.23	-2.0596
4.24	-0.8328
4.25	0.5958
4.26	1.3343
4.27	0.9469
4.28	-0.4728
4.29	-2.4304
4.3	-4.1487
4.31	-4.817
4.32	-4.0734
4.33	-2.3681
4.34	-0.715
4.35	0.0808
4.36	-0.002
4.37	-0.3722
4.38	-0.475
4.39	-0.1982
4.4	0.2527
4.41	0.642
4.42	0.7714
4.43	0.4483
4.44	-0.3546
4.45	-1.277
4.46	-1.7153
4.47	-1.3535
4.48	-0.5045
4.49	0.2084
4.5	0.5182
4.51	0.7671
4.52	1.4624
4.53	2.6611
4.54	3.8503
4.55	4.3873
4.56	3.9969
4.57	2.8779
4.58	1.4291
4.59	-0.0768
4.6	-1.5762
4.61	-3.0248
4.62	-4.1708
4.63	-4.5926
4.64	-4.0511
4.65	-2.8243
4.66	-1.607
4.67	-0.9739
4.68	-0.9036
4.69	-0.8475
4.7	-0.2808
4.71	0.7912
4.72	1.8116
4.73	2.1028
4.74	1.3911
4.75	0.062
4.76	-1.0332
4.77	-1.1529
4.78	-0.2553
4.79	0.9089
4.8	1.3951
4.81	0.8888
4.82	-0.0457
4.83	-0.5734
4.84	-0.4343
4.85	-0.1289
4.86	-0.2703
4.87	-0.8532
4.88	-1.2452
4.89	-0.8556
4.9	0.2936
4.91	1.6614
4.92	2.7074
4.93	3.2029
4.94	3.1027
4.95	2.3338
4.96	0.8703
4.97	-1.0228
4.98	-2.7665
4.99	-3.7736
5	-3.7799
5.01	-2.8991
5.02	-1.4592
5.03	0.1421
5.04	1.5016
5.05	2.326
5.06	2.6038
5.07	2.6128
5.08	2.6423
5.09	2.6681
5.1	2.3515
5.11	1.3799
5.12	-0.2228
5.13	-2.1171
5.14	-3.8634
5.15	-5.0197
5.16	-5.1157
5.17	-3.806
5.18	-1.2795
5.19	1.5138
5.2	3.2982
5.21	3.3817
5.22	2.2033
5.23	0.912
5.24	0.3456
5.25	0.413
5.26	0.4347
5.27	-0.0277
5.28	-0.7588
5.29	-1.2174
5.3	-1.1025
5.31	-0.5384
5.32	0.172
5.33	0.8213
5.34	1.3284
5.35	1.6306
5.36	1.6408
5.37	1.2965
5.38	0.6288
5.39	-0.1789
5.4	-0.7914
5.41	-0.8877
5.42	-0.4604
5.43	0.0736
5.44	0.223
5.45	-0.0337
5.46	-0.182
5.47	0.1972
5.48	0.7847
5.49	0.7442
5.5	-0.3096
5.51	-1.7239
5.52	-2.3963
5.53	-1.922
5.54	-0.9471
5.55	-0.3186
5.56	-0.0981
5.57	0.3471
5.58	1.3368
5.59	2.2583
5.6	2.1357
5.61	0.7185
5.62	-1.1823
5.63	-2.456
5.64	-2.6534
5.65	-2.1531
5.66	-1.5423
5.67	-1.0332
5.68	-0.4925
5.69	0.146
5.7	0.6777
5.71	0.8309
5.72	0.5676
5.73	0.147
5.74	-0.0492
5.75	0.2632
5.76	1.1089
5.77	2.1728
5.78	2.9064
5.79	2.8807
5.8	2.1504
5.81	1.2121
5.82	0.5062
5.83	-0.0099
5.84	-0.6783
5.85	-1.5477
5.86	-2.1437
5.87	-1.9712
5.88	-1.1515
5.89	-0.3505
5.9	-0.0317
5.91	0.0279
5.92	0.3108
5.93	0.7659
5.94	0.7321
5.95	-0.2269
5.96	-1.6203
5.97	-2.4379
5.98	-2.2641
5.99	-1.7316
6	-1.721
6.01	-2.2907
6.02	-2.6655
6.03	-2.2522
6.04	-1.3546
6.05	-0.7236
6.06	-0.638
6.07	-0.7342
6.08	-0.6674
6.09	-0.5476
6.1	-0.5535
6.11	-0.4197
6.12	0.3061
6.13	1.5149
6.14	2.3853
6.15	2.1591
6.16	0.9314
6.17	-0.4613
6.18	-1.2147
6.19	-1.082
6.2	-0.3031
6.21	0.653
6.22	1.2383
6.23	1.0664
6.24	0.2917
6.25	-0.3854
6.26	-0.4056
6.27	-0.0739
6.28	-0.313
6.29	-1.5299
6.3	-2.9257
6.31	-3.216
6.32	-2.0257
6.33	-0.3294
6.34	0.5853
6.35	0.4235
6.36	0.0157
6.37	0.278
6.38	1.2667
6.39	2.2736
6.4	2.6457
6.41	2.3647
6.42	1.9052
6.43	1.6953
6.44	1.7482
6.45	1.7203
6.46	1.2594
6.47	0.3215
6.48	-0.8078
6.49	-1.7935
6.5	-2.5309
6.51	-3.108
6.52	-3.5098
6.53	-3.4769
6.54	-2.7627
6.55	-1.4951
6.56	-0.1542
6.57	0.8541
6.58	1.5129
6.59	2.0056
6.6	2.2911
6.61	2.04
6.62	1.0665
6.63	-0.2819
6.64	-1.3217
6.65	-1.661
6.66	-1.5583
6.67	-1.598
6.68	-2.051
6.69	-2.6207
6.7	-2.7965
6.71	-2.3522
6.72	-1.4517
6.73	-0.37
6.74	0.732
6.75	1.7304
6.76	2.3939
6.77	2.5033
6.78	2.16
6.79	1.8613
6.8	2.1181
6.81	2.9414
6.82	3.7524
6.83	3.8811
6.84	3.1915
6.85	2.1901
6.86	1.479
6.87	1.1148
6.88	0.5832
6.89	-0.5358
6.9	-1.9322
6.91	-2.736
6.92	-2.4059
6.93	-1.3725
6.94	-0.6359
6.95	-0.6794
6.96	-0.9226
6.97	-0.4081
6.98	1.0046
6.99	2.3237
7	2.4123
7.01	1.2065
7.02	-0.1811
7.03	-0.5597
7.04	0.2412
7.05	1.3556
7.06	1.7969
7.07	1.2868
7.08	0.2878
7.09	-0.5736
7.1	-1.036
7.11	-1.2639
7.12	-1.518
7.13	-1.8147
7.14	-1.9034
7.15	-1.5789
7.16	-0.9888
7.17	-0.5619
7.18	-0.5855
7.19	-0.9047
7.2	-1.1273
7.21	-1.1126
7.22	-1.1321
7.23	-1.4595
7.24	-1.8808
7.25	-1.7754
7.26	-0.7616
7.27	0.802
7.28	2.056
7.29	2.4001
7.3	1.9943
7.31	1.5215
7.32	1.5165
7.33	1.9474
7.34	2.3813
7.35	2.4562
7.36	2.1612
7.37	1.7268
7.38	1.332
7.39	0.9453
7.4	0.4087
7.41	-0.3548
7.42	-1.2009
7.43	-1.7999
7.44	-1.8466
7.45	-1.3183
7.46	-0.5637
7.47	-0.0703
7.48	-0.0411
7.49	-0.1807
7.5	0.0306
7.51	0.8043
7.52	1.8126
7.53	2.5069
7.54	2.5967
7.55	2.1423
7.56	1.2802
7.57	0.0984
7.58	-1.1211
7.59	-1.772
7.6	-1.3916
7.61	-0.3414
7.62	0.2466
7.63	-0.5074
7.64	-2.2478
7.65	-3.6084
7.66	-3.5195
7.67	-2.2359
7.68	-1.033
7.69	-0.9595
7.7	-1.9304
7.71	-2.9292
7.72	-2.9591
7.73	-1.8473
7.74	-0.3224
7.75	0.6001
7.76	0.4486
7.77	-0.2837
7.78	-0.5155
7.79	0.4876
7.8	2.4329
7.81	4.2214
7.82	4.8562
7.83	4.1606
7.84	2.7124
7.85	1.2467
7.86	0.1802
7.87	-0.4608
7.88	-0.9105
7.89	-1.5167
7.9	-2.5008
7.91	-3.6405
7.92	-4.2244
7.93	-3.5667
7.94	-1.74
7.95	0.2495
7.96	1.1818
7.97	0.6352
7.98	-0.6926
7.99	-1.6728
8	-1.7625
8.01	-1.3767
8.02	-1.3295
8.03	-1.9592
8.04	-2.7957
8.05	-3.0199
8.06	-2.1974
8.07	-0.5856
8.08	1.1642
8.09	2.4876
8.1	3.1204
8.11	3.041
8.12	2.417
8.13	1.6058
8.14	0.9839
8.15	0.5922
8.16	0.0238
8.17	-1.1214
8.18	-2.6099
8.19	-3.5729
8.2	-3.2966
8.21	-1.9793
8.22	-0.5738
8.23	0.1248
8.24	0.1301
8.25	0.024
8.26	0.2647
8.27	0.8487
8.28	1.5017
8.29	1.9413
8.3	1.9146
8.31	1.2176
8.32	-0.1022
8.33	-1.6002
8.34	-2.6687
8.35	-3.0006
8.36	-2.7901
8.37	-2.4757
8.38	-2.346
8.39	-2.3699
8.4	-2.254
8.41	-1.5784
8.42	-0.0406
8.43	2.1681
8.44	4.1879
8.45	4.9458
8.46	4.0429
8.47	2.1822
8.48	0.5523
8.49	-0.2522
8.5	-0.5811
8.51	-1.0038
8.52	-1.4731
8.53	-1.428
8.54	-0.6199
8.55	0.4764
8.56	1.1977
8.57	1.4237
8.58	1.5573
8.59	1.8672
8.6	2.1129
8.61	1.8839
8.62	1.1169
8.63	0.1547
8.64	-0.5472
8.65	-0.5973
8.66	0.3127
8.67	2.2039
8.68	4.4792
8.69	6.0368
8.7	6.046
8.71	4.6718
8.72	2.8651
8.73	1.369
8.74	0.0867
8.75	-1.4452
8.76	-3.1149
8.77	-4.0825
8.78	-3.6903
8.79	-2.3223
8.8	-1.0833
8.81	-0.6059
8.82	-0.4226
8.83	0.2932
8.84	1.501
8.85	2.1327
8.86	1.2966
8.87	-0.5427
8.88	-1.8598
8.89	-1.5849
8.9	-0.1626
8.91	0.9935
8.92	0.9742
8.93	0.1529
8.94	-0.437
8.95	-0.2697
8.96	0.2403
8.97	0.3366
8.98	-0.2475
8.99	-1.0762
9	-1.481
9.01	-1.1302
9.02	-0.1878
9.03	0.9299
9.04	1.8532
9.05	2.3542
9.06	2.2951
9.07	1.6452
9.08	0.6281
9.09	-0.2152
9.1	-0.2942
9.11	0.5194
9.12	1.6055
9.13	1.9462
9.14	0.9482
9.15	-0.9759
9.16	-2.6795
9.17	-3.25
9.18	-2.8053
9.19	-2.3299
9.2	-2.6503
9.21	-3.5249
9.22	-3.8044
9.23	-2.5969
9.24	-0.2943
9.25	1.6501
9.26	2.056
9.27	1.1121
9.28	0.092
9.29	0.0138
9.3	0.6866
9.31	1.0933
9.32	0.5657
9.33	-0.5697
9.34	-1.4628
9.35	-1.6516
9.36	-1.3861
9.37	-1.1504
9.38	-1.0835
9.39	-0.9757
9.4	-0.7086
9.41	-0.4544
9.42	-0.3214
9.43	0.0448
9.44	1.2201
9.45	3.229
9.46	5.1637
9.47	5.8169
9.48	4.7602
9.49	2.6822
9.5	0.6267
9.51	-0.9432
9.52	-2.1985
9.53	-3.2208
9.54	-3.5408
9.55	-2.5549
9.56	-0.3108
9.57	2.2348
9.58	3.7649
9.59	3.4787
9.6	1.6397
9.61	-0.6018
9.62	-2.0762
9.63	-2.5642
9.64	-2.9538
9.65	-4.2308
9.66	-6.208
9.67	-7.4489
9.68	-6.6683
9.69	-4.1337
9.7	-1.4483
9.71	0.0674
9.72	0.5428
9.73	1.0179
9.74	1.991
9.75	2.8193
9.76	2.5565
9.77	1.1011
9.78	-0.665
9.79	-1.7548
9.8	-1.8946
9.81	-1.4979
9.82	-1.0516
9.83	-0.6805
9.84	-0.2334
9.85	0.3871
9.86	1.0609
9.87	1.5562
9.88	1.7397
9.89	1.7211
9.9	1.8474
9.91	2.5065
9.92	3.7948
9.93	5.2928
9.94	6.2389
9.95	6.0795
9.96	4.9399
9.97	3.5421
9.98	2.6072
9.99	2.2953
10	2.1615
10.01	1.5767
10.02	0.2036
10.03	-1.7689
10.04	-3.6718
10.05	-4.6802
10.06	-4.3725
10.07	-3.1939
10.08	-2.2804
10.09	-2.5403
10.1	-3.7517
10.11	-4.6612
10.12	-4.1349
10.13	-2.2405
10.14	-0.1599
10.15	0.9098
10.16	0.6622
10.17	-0.4261
10.18	-1.7982
10.19	-3.151
10.2	-4.1668
10.21	-4.3157
10.22	-3.2582
10.23	-1.4174
10.24	0.1389
10.25	0.5979
10.26	0.1478
10.27	-0.2953
10.28	-0.0975
10.29	0.4817
10.3	0.7144
10.31	0.2856
10.32	-0.4044
10.33	-0.7698
10.34	-0.6715
10.35	-0.427
10.36	-0.3184
10.37	-0.2772
10.38	-0.065
10.39	0.3883
10.4	0.9281
10.41	1.3755
10.42	1.6641
10.43	1.8109
10.44	1.895
10.45	2.1005
10.46	2.6115
10.47	3.2963
10.48	3.5561
10.49	2.7334
10.5	0.8217
10.51	-1.3145
10.52	-2.5993
10.53	-2.669
10.54	-2.0743
10.55	-1.5688
10.56	-1.3232
10.57	-0.9299
10.58	-0.0799
10.59	0.9682
10.6	1.6611
10.61	1.7414
10.62	1.3918
10.63	0.8304
10.64	0.0063
10.65	-1.1211
10.66	-2.1269
10.67	-2.2855
10.68	-1.3884
10.69	-0.231
10.7	0.0456
10.71	-0.7863
10.72	-1.64
10.73	-1.1909
10.74	0.6667
10.75	2.6126
10.76	3.2023
10.77	2.2626
10.78	0.9203
10.79	0.3417
10.8	0.5783
10.81	0.6616
10.82	-0.2515
10.83	-1.8677
10.84	-2.8615
10.85	-2.0296
10.86	0.521
10.87	3.2601
10.88	4.4098
10.89	3.4318
10.9	1.4682
10.91	0.2964
10.92	0.7692
10.93	2.1863
10.94	3.0854
10.95	2.5745
10.96	0.9508
10.97	-0.7925
10.98	-1.8978
10.99	-2.3061
11	-2.3762
11.01	-2.3182
11.02	-1.966
11.03	-1.0742
11.04	0.2429
11.05	1.4764
11.06	2.2022
11.07	2.541
11.08	2.9563
11.09	3.4779
11.1	3.2847
11.11	1.3997
11.12	-2.0279
11.13	-5.3369
11.14	-6.5969
11.15	-5.3566
11.16	-2.9992
11.17	-1.2511
11.18	-0.4895
11.19	0.2778
11.2	1.8655
11.21	3.7109
11.22	4.4186
11.23	3.3247
11.24	1.2228
11.25	-0.4915
11.26	-1.1684
11.27	-1.2543
11.28	-1.4486
11.29	-1.7713
11.3	-1.5772
11.31	-0.4203
11.32	1.2116
11.33	2.1183
11.34	1.454
11.35	-0.3403
11.36	-1.7346
11.37	-1.4354
11.38	0.3639
11.39	2.1225
11.4	2.4508
11.41	1.4407
11.42	0.4217
11.43	0.4692
11.44	1.3531
11.45	2.0015
11.46	1.7637
11.47	0.975
11.48	0.3483
11.49	0.1002
11.5	-0.1781
11.51	-0.94
11.52	-2.1661
11.53	-3.4075
11.54	-4.1866
11.55	-4.3149
11.56	-3.9408
11.57	-3.4029
11.58	-3.006
11.59	-2.8199
11.6	-2.622
11.61	-2.0635
11.62	-0.9849
11.63	0.3447
11.64	1.272
11.65	1.1282
11.66	-0.281
11.67	-2.429
11.68	-4.3514
11.69	-5.3299
11.7	-5.4016
11.71	-5.1714
11.72	-5.0835
11.73	-4.9371
11.74	-4.2012
11.75	-2.7436
11.76	-1.0689
11.77	0.2224
11.78	1.0485
11.79	1.7642
11.8	2.5781
11.81	3.3071
11.82	3.7438
11.83	3.9856
11.84	4.1722
11.85	4.054
11.86	3.1765
11.87	1.5943
11.88	0.1543
11.89	-0.1731
11.9	0.7847
11.91	2.2639
11.92	3.3003
11.93	3.5054
11.94	3.2194
11.95	3.1455
11.96	3.8458
11.97	5.2725
11.98	6.5357
11.99	6.3363
12	4.0987
12.01	0.8553
12.02	-1.302
12.03	-1.0547
12.04	0.7938
12.05	2.0221
12.06	1.1728
12.07	-1.0573
12.08	-2.6694
12.09	-2.443
12.1	-0.9736
12.11	0.2553
12.12	0.4475
12.13	-0.0957
12.14	-0.8941
12.15	-2.0869
12.16	-4.0345
12.17	-6.3634
12.18	-7.8851
12.19	-7.686
12.2	-6.1031
12.21	-4.3301
12.22	-3.0631
12.23	-1.8268
12.24	0.1778
12.25	2.7535
12.26	4.5917
12.27	4.5735
12.28	2.9436
12.29	0.9827
12.3	-0.3429
12.31	-1.1096
12.32	-1.8358
12.33	-2.5494
12.34	-2.7501
12.35	-2.1462
12.36	-1.0807
12.37	-0.1782
12.38	0.1862
12.39	-0.0045
12.4	-0.5407
12.41	-0.9988
12.42	-0.8597
12.43	-0.0408
12.44	0.6574
12.45	0.0648
12.46	-2.0626
12.47	-4.4036
12.48	-5.0862
12.49	-3.4462
12.5	-0.6157
12.51	1.6931
12.52	2.8011
12.53	3.3499
12.54	4.2093
12.55	5.4467
12.56	6.4247
12.57	6.5916
12.58	5.8865
12.59	4.4681
12.6	2.4206
12.61	-0.0472
12.62	-2.26
12.63	-3.2551
12.64	-2.5055
12.65	-0.4658
12.66	1.6902
12.67	2.956
12.68	3.1924
12.69	3.0046
12.7	2.947
12.71	2.8557
12.72	2.0289
12.73	0.1359
12.74	-2.1021
12.75	-3.3272
12.76	-2.7749
12.77	-1.0121
12.78	0.7094
12.79	1.7952
12.8	2.7602
12.81	4.2386
12.82	5.8009
12.83	6.1272
12.84	4.419
12.85	1.3732
12.86	-1.4374
12.87	-3.0231
12.88	-3.631
12.89	-4.057
12.9	-4.6255
12.91	-4.9532
12.92	-4.4657
12.93	-2.8919
12.94	-0.3584
12.95	2.6709
12.96	5.4367
12.97	7.1131
12.98	7.2782
12.99	6.1866
13	4.4543
13.01	2.4741
13.02	0.2643
13.03	-2.1063
13.04	-4.155
13.05	-5.2422
13.06	-5.1731
13.07	-4.3894
13.08	-3.4992
13.09	-2.7059
13.1	-1.793
13.11	-0.6246
13.12	0.4935
13.13	1.05
13.14	0.875
13.15	0.3222
13.16	-0.1462
13.17	-0.4515
13.18	-0.8358
13.19	-1.3289
13.2	-1.4884
13.21	-0.8478
13.22	0.4274
13.23	1.5209
13.24	1.6676
13.25	0.773
13.26	-0.701
13.27	-2.2751
13.28	-3.6695
13.29	-4.5807
13.3	-4.6109
13.31	-3.6683
13.32	-2.3125
13.33	-1.3909
13.34	-1.2141
13.35	-1.2349
13.36	-0.691
13.37	0.4857
13.38	1.5252
13.39	1.5647
13.4	0.4189
13.41	-1.3768
13.42	-3.0848
13.43	-4.1878
13.44	-4.4687
13.45	-4.0075
13.46	-3.2242
13.47	-2.7074
13.48	-2.7395
13.49	-2.9991
13.5	-2.9186
13.51	-2.3691
13.52	-1.8187
13.53	-1.7225
13.54	-1.9283
13.55	-1.8718
13.56	-1.266
13.57	-0.3479
13.58	0.5652
13.59	1.4675
13.6	2.4314
13.61	3.2012
13.62	3.3655
13.63	2.9413
13.64	2.4826
13.65	2.4529
13.66	2.7069
13.67	2.8117
13.68	2.7213
13.69	2.7843
13.7	3.0709
13.71	3.0771
13.72	2.3672
13.73	1.3099
13.74	0.8042
13.75	1.244
13.76	2.0388
13.77	2.2879
13.78	1.7037
13.79	0.678
13.8	-0.3551
13.81	-1.2539
13.82	-1.8709
13.83	-1.8503
13.84	-1.0449
13.85	0.0182
13.86	0.4709
13.87	0.0193
13.88	-0.6694
13.89	-0.6489
13.9	0.3223
13.91	1.57
13.92	2.1746
13.93	1.7148
13.94	0.4526
13.95	-0.9418
13.96	-1.7647
13.97	-1.6266
13.98	-0.7185
13.99	0.2535
14	0.5982
14.01	0.2324
14.02	-0.2959
14.03	-0.4053
14.04	-0.0227
14.05	0.527
14.06	1.0441
14.07	1.6568
14.08	2.4465
14.09	3.0445
14.1	2.8202
14.11	1.539
14.12	-0.2626
14.13	-1.6647
14.14	-2.1494
14.15	-1.9692
14.16	-1.7323
14.17	-1.6768
14.18	-1.4327
14.19	-0.5411
14.2	0.828
14.21	1.7757
14.22	1.3992
14.23	-0.3246
14.24	-2.3936
14.25	-3.5686
14.26	-3.3591
14.27	-2.2689
14.28	-1.1373
14.29	-0.3315
14.3	0.3744
14.31	1.2233
14.32	1.9778
14.33	2.1238
14.34	1.5114
14.35	0.6237
14.36	0.0963
14.37	0.0041
14.38	-0.2814
14.39	-1.4808
14.4	-3.6346
14.41	-5.8747
14.42	-6.9271
14.43	-5.9723
14.44	-3.2804
14.45	-0.1502
14.46	1.9191
14.47	2.2776
14.48	1.5125
14.49	0.7839
14.5	0.7792
14.51	1.3578
14.52	2.0871
14.53	2.7751
14.54	3.2791
14.55	3.089
14.56	1.6465
14.57	-0.7568
14.58	-2.7875
14.59	-3.1993
14.6	-2.1337
14.61	-1.005
14.62	-1.0359
14.63	-2.1143
14.64	-3.1379
14.65	-3.1791
14.66	-2.1058
14.67	-0.3472
14.68	1.4754
14.69	2.672
14.7	2.7407
14.71	1.8626
14.72	0.9396
14.73	0.7419
14.74	1.0116
14.75	0.7332
14.76	-0.6075
14.77	-2.3392
14.78	-3.4002
14.79	-3.5795
14.8	-3.573
14.81	-3.8325
14.82	-3.82
14.83	-2.7206
14.84	-0.6912
14.85	1.0252
14.86	1.3521
14.87	0.5135
14.88	-0.2687
14.89	-0.1102
14.9	0.6999
14.91	1.2018
14.92	0.9421
14.93	0.5502
14.94	1.1769
14.95	3.3751
14.96	6.4436
14.97	8.8101
14.98	9.1747
14.99	7.5026
15	5.0194
15.01	3.1794
15.02	2.5196
15.03	2.4305
15.04	1.9456
15.05	0.6561
15.06	-1.0996
15.07	-2.6897
15.08	-3.6197
15.09	-3.6538
15.1	-2.8829
15.11	-1.8244
15.12	-1.1879
15.13	-1.2277
15.14	-1.3836
15.15	-0.8579
15.16	0.3907
15.17	1.4955
15.18	1.6846
15.19	1.2126
15.2	1.0022
15.21	1.4343
15.22	1.8465
15.23	1.3578
15.24	-0.0644
15.25	-1.5936
15.26	-2.4623
15.27	-2.595
15.28	-2.3182
15.29	-1.7492
15.3	-0.7231
15.31	0.7543
15.32	2.2404
15.33	3.1853
15.34	3.4785
15.35	3.5525
15.36	3.8625
15.37	4.255
15.38	3.9446
15.39	2.2742
15.4	-0.4142
15.41	-2.789
15.42	-3.6366
15.43	-3.0434
15.44	-2.3161
15.45	-2.5585
15.46	-3.4115
15.47	-3.463
15.48	-1.9685
15.49	0.1085
15.5	1.0667
15.51	0.4072
15.52	-0.5511
15.53	-0.1769
15.54	1.5845
15.55	3.1596
15.56	3.1456
15.57	1.7827
15.58	0.4123
15.59	-0.2554
15.6	-0.8734
15.61	-2.3681
15.62	-4.4911
15.63	-5.8369
15.64	-5.3109
15.65	-3.3417
15.66	-1.5278
15.67	-1.1655
15.68	-2.1484
15.69	-3.1542
15.7	-2.7926
15.71	-0.7265
15.72	2.027
15.73	3.8035
15.74	3.5311
15.75	1.575
15.76	-0.566
15.77	-1.5299
15.78	-1.1844
15.79	-0.507
15.8	-0.4522
15.81	-1.0652
15.82	-1.7317
15.83	-2.0801
15.84	-2.3412
15.85	-2.7765
15.86	-3.0555
15.87	-2.5466
15.88	-1.2499
15.89	-0.1336
15.9	-0.2608
15.91	-1.6061
15.92	-2.9655
15.93	-3.1512
15.94	-2.153
15.95	-0.9728
15.96	-0.3847
15.97	-0.1101
15.98	0.6283
15.99	1.8684
16	2.5349
16.01	1.5164
16.02	-0.9298
16.03	-3.1013
16.04	-3.408
16.05	-2.0245
16.06	-0.795
16.07	-1.3135
16.08	-3.1364
16.09	-4.1199
16.1	-2.6697
16.11	0.4464
